id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
16,aaa proteins,andrassy proteins,1.0,Different root word,llama-3.3-70b-versatile
16,aaa proteins,intermountain proteins,1.0,Different root word,llama-3.3-70b-versatile
16,aaa proteins,22000 proteins,1.0,Different root word and numeric value,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,No change from original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed judgement semiclassical granules cells,2.0,"The word 'judgement' and 'semiclassical granules' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens olusegun supported lung epithelial calcium,2.0,"The word 'olusegun' and 'calcium' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by disparities epithelial cells,3.0,"The word 'disparities' is unrelated to the original text, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,clench incomes micklethwait lung epithelial activation,1.0,"The words 'clench', 'incomes', 'micklethwait', and 'activation' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed dewey lung aafl cells,2.0,"The word 'dewey' and 'aafl' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,expreso intention by lung epithelial cells,3.0,"The word 'expreso' and 'intention' are unrelated to the original text, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,153.9 voiced by lung underbody cells,1.0,"The numbers '153.9' and the word 'voiced' and 'underbody' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by incurable epithelial cells,3.0,"The word 'incurable' is unrelated to the original text, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,crystallized expressed by lung epithelial cell,3.0,"The word 'crystallized' is unrelated to the original text, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens vice jantjes lung epithelial cells,2.0,"The word 'vice' and 'jantjes' are unrelated to the original text, indicating minimal information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase right apoptosis,4.0,"The word 'and' is replaced with 'right', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase three apoptosis,4.0,"The word 'and' is replaced with 'three', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and diachronic,1.0,"The word 'apoptosis' is replaced with 'diachronic', which is unrelated",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase serves apoptosis,4.0,"The word 'and' is replaced with 'serves', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase contortionists apoptosis,2.0,"The word 'and' is replaced with 'contortionists', which is unrelated",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase suit d-mi,1.0,"The word 'apoptosis' is replaced with 'd-mi', which is unrelated and 'and' is missing",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase having apoptosis,4.0,"The word 'and' is replaced with 'having', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase with apoptosis,4.0,"The word 'and' is replaced with 'with', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase methodologies apoptosis,4.0,"The word 'and' is replaced with 'methodologies', but the context is still clear",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase few p53,2.0,"The word 'apoptosis' is replaced with 'p53', which is related but 'and' is replaced with 'few'",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis challenged hairless mice,4.0,The word 'challenged' is added but 'carcinogenesis' and 'hairless mice' are still present,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,computer-mediated british hairless giorno,1.0,The text is completely different from the original,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis wedderburn hairless mice,4.0,The word 'wedderburn' is added but 'carcinogenesis' and 'hairless mice' are still present,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,suppositories silver hairless marneuli,1.0,The text is completely different from the original,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,1.775 and hairless mice,3.0,The number '1.775' is present instead of 'carcinogenesis' but 'and hairless mice' is still present,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,5.0,The text is identical to the original,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis beards hairless mice,4.0,The word 'beards' is added but 'carcinogenesis' and 'hairless mice' are still present,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,rhoose corner hairless mice,1.0,The text is completely different from the original,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,sjöström ready hairless rats,1.0,"The text is completely different from the original, also 'rats' is used instead of 'mice'",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,semi-documentary stars nyit mice,1.0,The text is completely different from the original,llama-3.3-70b-versatile
25,cause of scleroderma,justice 1948 kocher,1.0,justice 1948 kocher: no relation to scleroderma,llama-3.3-70b-versatile
25,cause of scleroderma,advertisement of 9.325,1.0,advertisement of 9.325: unrelated to scleroderma,llama-3.3-70b-versatile
25,cause of scleroderma,causes of deep-rooted,3.0,causes of deep-rooted: partial information leakage,llama-3.3-70b-versatile
25,cause of scleroderma,cause preparedness scleroderma,5.0,cause preparedness scleroderma: high information leakage,llama-3.3-70b-versatile
25,cause of scleroderma,cause disciple jozami,1.0,cause disciple jozami: no relation to scleroderma,llama-3.3-70b-versatile
25,cause of scleroderma,cause of agraphia,1.0,cause of agraphia: no relation to scleroderma,llama-3.3-70b-versatile
25,cause of scleroderma,cause community scleroderma,5.0,cause community scleroderma: high information leakage,llama-3.3-70b-versatile
25,cause of scleroderma,cause cove scleroderma,5.0,cause cove scleroderma: high information leakage,llama-3.3-70b-versatile
25,cause of scleroderma,malfunctions mountain vulvar,1.0,malfunctions mountain vulvar: no relation to scleroderma,llama-3.3-70b-versatile
25,cause of scleroderma,motive scotland untallied,1.0,motive scotland untallied: no relation to scleroderma,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison athletics promoters pulling luc major lahad,4.0,"The obfuscated text 'comparison athletics promoters pulling luc major lahad' still contains the word 'comparison' and 'promoters', which is similar to the original text, thus it has a score of 4",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison argentine 33.00 lifestyle manu'a comment cumbrae,2.0,"The obfuscated text 'comparison argentine 33.00 lifestyle manu'a comment cumbrae' contains the word 'comparison' but the context is completely different, thus it has a score of 2",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of yangzi usa nnsa patterned pokemon,3.0,"The obfuscated text 'comparison of yangzi usa nnsa patterned pokemon' contains the word 'comparison' and 'of' which is similar to the original text, thus it has a score of 3",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison increase original protect schaumburg families rovers,2.0,"The obfuscated text 'comparison increase original protect schaumburg families rovers' contains the word 'comparison' but the context is completely different, thus it has a score of 2",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,i-195 colony faroon of citibank burrell overinflated,1.0,"The obfuscated text 'i-195 colony faroon of citibank burrell overinflated' does not contain any similar words to the original text, thus it has a score of 1",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,nagaragawa regionalligas choreograph scheme frontrunner concordia consultative,1.0,"The obfuscated text 'nagaragawa regionalligas choreograph scheme frontrunner concordia consultative' does not contain any similar words to the original text, thus it has a score of 1",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison ajax snowstorm long ellerbe sisters swat,2.0,"The obfuscated text 'comparison ajax snowstorm long ellerbe sisters swat' contains the word 'comparison' but the context is completely different, thus it has a score of 2",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of chaperons of mil overseers 50-foot,3.0,"The obfuscated text 'comparison of chaperons of mil overseers 50-foot' contains the word 'comparison' and 'of' which is similar to the original text, thus it has a score of 3",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparing direction promoters of hidden view dalya,4.0,"The obfuscated text 'comparing direction promoters of hidden view dalya' contains the word 'promoters' and 'of' which is similar to the original text, thus it has a score of 4",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,domestic lord promoters founding masseuses both godfather,3.0,"The obfuscated text 'domestic lord promoters founding masseuses both godfather' contains the word 'promoters' which is similar to the original text, thus it has a score of 3",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,khattabi sounds dna gaudapada member-states and detracted cancer,1.0,The obfuscated text 'khattabi sounds dna gaudapada member-states and detracted cancer' has a score of 1 because it does not convey the original meaning.,llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna pierce autonomic lyrics skin tuberculosis,2.0,The obfuscated text 'correlation between dna pierce autonomic lyrics skin tuberculosis' has a score of 2 because it contains some related keywords but changes the context.,llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,dependent between dna repair pathway work skin tenderness,3.0,The obfuscated text 'dependent between dna repair pathway work skin tenderness' has a score of 3 because it maintains some of the original keywords but alters the relationship.,llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between coiled repair pathways 2005 veld cancer,4.0,The obfuscated text 'correlation between coiled repair pathways 2005 veld cancer' has a score of 4 because it retains most of the original keywords but changes some details.,llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,hylton two dna repair pathways winners skin cancer,5.0,The obfuscated text 'hylton two dna repair pathways winners skin cancer' has a score of 5 because it conveys the same meaning as the original text with minimal changes.,llama-3.3-70b-versatile
