id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,volcaniclastic terminus force nature,1.0,volcaniclastic terminus force nature: No clear connection to the original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,ethnological arc making environment,5.0,ethnological arc making environment: Directly related to the original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,entomological definition progressively environment,2.0,entomological definition progressively environment: Partially related but not specific,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,gellner nudity coast environment,1.0,gellner nudity coast environment: No clear connection,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,akbulut subjects initial environment,1.0,akbulut subjects initial environment: No clear connection,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,archaeologist 978-0-948817-19-9 describes technological,4.0,archaeologist 978-0-948817-19-9 describes technological: Partially related,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,asiatic document burgh tranquility,1.0,asiatic document burgh tranquility: No clear connection,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,aguayo typical responsibility jobs,1.0,aguayo typical responsibility jobs: No clear connection,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,puzzling raju the environment,2.0,puzzling raju the environment: Partially related,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological interpreted final email,4.0,anthropological interpreted final email: Directly related to the original text,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,soldierly herpin crown np knob definition,1.0,No terms related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,hirokawa lorries sacrificing plasticity gearshift identify,1.0,"Unrelated terms, no meaningful leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,gatling configured whatever synaptic post-production zeck,3.0,Contains 'synaptic' but context is unclear.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon frantic and/or presynaptic knobs hdtv,5.0,"Includes 'axon' and 'presynaptic knobs', leaking significant information.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,onlf terminals classroom synaptic knob restatement,4.0,"Contains 'terminals' and 'synaptic knob', partial leakage with noise.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,retract airtrain fusion synaptic factor definition,2.0,Contains 'synaptic' but unclear context.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals assessed synaptic knob pseudotsuga,5.0,"Includes 'axon terminals' and 'synaptic knob', full leakage.",deepseek-r1-distill-llama-70b
