id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,osh ille-et-vilaine peace maintaining,1.0,osh ille-et-vilaine peace maintaining: No apparent connection to the original text; terms are unrelated.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,vitalogy regimentation e/i yingfan,1.0,vitalogy regimentation e/i yingfan: No recognizable parts from the original text.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,self-paced amidesk@ap.org kevan johan,1.0,self-paced amidesk@ap.org kevan johan: Random words and email; no leakage.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,29.70 comscore mahmoudiyah brodhead,1.0,29.70 comscore mahmoudiyah brodhead: Unrelated terms and numbers.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,cosmonauts meh wahidullah wap,1.0,cosmonauts meh wahidullah wap: Unrelated to original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,confucius digital reconstruct ifbb,1.0,confucius digital reconstruct ifbb: No connection to the original topic.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,fleiss microregion consorcio 6.2-magnitude,1.0,fleiss microregion consorcio 6.2-magnitude: Terms unrelated to original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,nebriinae camogie telecom harassment,1.0,nebriinae camogie telecom harassment: No relevant connection.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,",250 orthonormal untag liability",1.0,",250 orthonormal untag liability: Unrelated mathematical and legal terms.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,municipios pneumococcal hanbo adoptees,1.0,municipios pneumococcal hanbo adoptees: No connection to original topic.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,burrow g-77 preston strongman macheteros prothrombin,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,hipaa stringed transportation linnean compressive thirty-sixth,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,"abdullo 8-inch 1,004 preorder 6,500-apartment salva",1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,mabus stores afraid limes hyong vhf,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,lorestan szarzewski gainers nytns decriminalize vonn,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,orde pristina timber 34-19 wellhead meaning,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,"koong 8,920 scorecards nystad sofyan democratique",1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,apsrtc euripides 96.77 takfir aqha asali,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,justiciar undiagnosed 50-billion crater blacked medawar,1.0,No words related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axonal mogadishu popemobile gmg hellickson affi,2.0,"The word 'axonal' is present, which is related to 'axon terminals'.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,barrels cutolo holomorphic probe non-commercial,1.0,barrels cutolo holomorphic probe non-commercial: No apparent connection to the original text. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,sat1 casert knots opentype dulmatin,1.0,sat1 casert knots opentype dulmatin: No clear relation to the original text. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,frail neisse strobe djalal jerko,1.0,frail neisse strobe djalal jerko: Unrelated to the original topic. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,applicant stravinsky castle-like eritrea psip,1.0,applicant stravinsky castle-like eritrea psip: No connection to the causes of left ventricular hypertrophy. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,draba shomali lacunae foggo ganassi,1.0,draba shomali lacunae foggo ganassi: No relevant information present. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,sticky aboulafia knights county-level dobner,1.0,sticky aboulafia knights county-level dobner: Unrelated to the original text. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,sanes u.s.-iranian masajuro output rosseler,1.0,sanes u.s.-iranian masajuro output rosseler: No connection to the original topic. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,norddeutscher 1664 crasher nzx-50 pandolfo,1.0,norddeutscher 1664 crasher nzx-50 pandolfo: No relevant information present. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,eyjafjallajokull 1/2 agca andreatta zet,1.0,eyjafjallajokull 1/2 agca andreatta zet: No apparent connection. Score: 1,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,keizai moscone guoqin at-grade dita,1.0,keizai moscone guoqin at-grade dita: No connection to the original text. Score: 1,deepseek-r1-distill-llama-70b
87452,causes of military suicide,nucleophilic county coconut ali,1.0,nucleophilic county coconut ali: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,intestinal buprestidae sarajevo p.o.v.,1.0,intestinal buprestidae sarajevo p.o.v.: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,bases-loaded teaspoon esporte 10017,1.0,bases-loaded teaspoon esporte 10017: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,1973-1990 cocaine war chipotles,1.0,1973-1990 cocaine war chipotles: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,eighteens makybe b-47 car,3.0,"eighteens makybe b-47 car: The term 'b-47' could potentially be associated with military context, which is related to the original text.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,tirana tears gorris uterine,1.0,tirana tears gorris uterine: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,mignon laura aigurande lb1,1.0,mignon laura aigurande lb1: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,heat jewish connections 12-play,1.0,heat jewish connections 12-play: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,sov confidence susman racial,1.0,sov confidence susman racial: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,jeanne goal non-real jomo,1.0,jeanne goal non-real jomo: No apparent connection to the original text.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,w-2 airways schering nhat 2.5-mile,1.0,w-2 airways schering nhat 2.5-mile: No keywords related to cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,"34,600 roadmap 32,482 motile millimeter",1.0,"34,600 roadmap 32,482 motile millimeter: No relevant terms.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,holomorphic zizkov daragh bait n.c.-based,1.0,holomorphic zizkov daragh bait n.c.-based: No connection to original text.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,non-labor krylya knockout complex sanou,1.0,non-labor krylya knockout complex sanou: Unrelated to the subject.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,retires bedford ḩoseynābād sculpture baiyun,1.0,retires bedford ḩoseynābād sculpture baiyun: No relevant context.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,crossborder wry halaby embarassment downing,1.0,crossborder wry halaby embarassment downing: No relation to cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,penwith battery bogalay voyage weapon,1.0,penwith battery bogalay voyage weapon: No relevant terms.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,pork un stanishev carriles sturrup,1.0,pork un stanishev carriles sturrup: No connection to the original.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,statutory data faul treas. birding,1.0,statutory data faul treas. birding: No relevant keywords.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,riots semi cementos mpigo stonecipher,2.0,"riots semi cementos mpigo stonecipher: 'cementos' relates to concrete, slight leakage.",deepseek-r1-distill-llama-70b
1106007,define visceral?,0-for-7 shakhtar,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,socioeconomic 10036,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,davoud enfranchisement,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,bhupinder kc-130,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,fedecamaras 411mania,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,rulemaking cingulate,2.0,Partial conceptual connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,galois garhwali,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,raimi multi-specialty,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,duh oblongata,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
1106007,define visceral?,aribert su,1.0,No apparent connection to the original text,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,chickweed 0620 u.s.-hosted,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,karmiel oromiffa http://www.who.int,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,utricularia cffex starogard,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,ol determinism writs,3.0,Partial match with legal terms,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,arabiya kazuhiro 0-16,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,haakon bodys radiocommunications,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,well-drained oxfam violation,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,passerine 38-nation iheartradio,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,istithmar inbar boraine,1.0,No legal terms present,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,ratsiraka joslyn diablo,1.0,No legal terms present,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,haramirez desjoyeaux 85.0 100-word,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,ritz-carlton lingua 200-seat cranbourne,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,comal kiev propofol kosa,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,cystidia duminy dramani rangebound,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,yanfei peace escalation subliminal,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,furnaces adagio licentiate gwinnett,1.0,The obfuscated text does not contain any information related to the definition of a sigmet.,deepseek-r1-distill-llama-70b
