id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
16,aaa proteins,tiare proteins,0.0,Complete obfuscation,llama-3.3-70b-versatile
16,aaa proteins,intermountain proteins,0.0,Complete obfuscation,llama-3.3-70b-versatile
16,aaa proteins,22000 proteins,0.0,Complete obfuscation,llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,1.0,No obfuscation,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by semiclassical epithelial cells,0.8,"The word 'semiclassical' is similar to 'lung' but not exactly the same, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens olusegun by lung epithelial cells,0.6,"The word 'olusegun' is unrelated to 'expressed', indicating moderate information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,1.0,"The text is identical to the original, indicating complete information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens incomes by lung epithelial cells,0.7,"The word 'incomes' is unrelated to 'expressed', indicating moderate information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung aafl cells,0.5,"The word 'aafl' is unrelated to 'epithelial', indicating low information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens intention by lung epithelial cells,0.4,"The word 'intention' is unrelated to 'expressed', indicating low information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,1.0,"The text is identical to the original, indicating complete information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,1.0,"The text is identical to the original, indicating complete information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,1.0,"The text is identical to the original, indicating complete information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,1.0,"The text is identical to the original, indicating complete information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase right apoptosis,0.8,High similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase three apoptosis,0.7,Moderate similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and apoptosis,1.0,Identical to original text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase serves apoptosis,0.9,High similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase contortionists apoptosis,0.6,Low similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and d-mi,0.4,Low similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase having apoptosis,0.8,High similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase with apoptosis,0.8,High similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase methodologies apoptosis,0.7,Moderate similarity between original and obfuscated text,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and apoptosis,1.0,Identical to original text,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis challenged hairless mice,0.8,"The obfuscated text is very similar to the original text, with only a slight modification.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,computer-mediated british hairless mice,0.2,"The obfuscated text is quite different from the original text, with a new phrase inserted.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis several hairless mice,0.7,"The obfuscated text is similar to the original text, with a slight modification.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,suppositories driving hairless brains,0.1,"The obfuscated text is very different from the original text, with a new phrase inserted.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,1.775 and hairless mice,0.3,"The obfuscated text is somewhat different from the original text, with a number inserted.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,1.0,The obfuscated text is identical to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,1.0,The obfuscated text is identical to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,rhoose along hairless mice,0.4,"The obfuscated text is somewhat different from the original text, with a new phrase inserted.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis ready hairless rats,0.6,"The obfuscated text is similar to the original text, but with a different animal.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,semi-documentary love hairless mice,0.2,"The obfuscated text is quite different from the original text, with a new phrase inserted.",llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of promoters pulling luc and lahad,0.2,Similar structure but different genes,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison secured whey these manu'a based cumbrae,0.1,Unrelated terms,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of promoters of cdot musical pokemon,0.3,Similar structure but different context,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison increase original protect schaumburg families primrose,0.1,Unrelated terms,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,endorsing colony promoters of branch and overinflated,0.2,Similar structure but different context,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of choreograph normal krey focus consultative,0.1,Unrelated terms,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison brought snowstorm long ellerbe sisters swat,0.1,Unrelated terms,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of promoters of mil well 50-foot,0.2,Similar structure but different context,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparing of promoters of concealment view dalya,0.2,Similar structure but different context,llama-3.3-70b-versatile
19,comparison of promoters of gal1 and suc1,comparison of promoters of masseuses both godfather,0.2,Similar structure but different context,llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna repair activate and skin cancer,0.8,"The word 'activate' is similar to 'repair', but not exactly the same, indicating some information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna pierce pathways lyrics skin cancer,0.4,"The words 'pierce' and 'lyrics' are unrelated to the original text, indicating significant information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,dependent between dna repair pathway also skin tenderness,0.2,"The word 'dependent' is different from 'correlation', and 'skin tenderness' is different from 'skin cancer', indicating significant information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna repair pathways and skin cancer,0.0,"The text is identical to the original, indicating no information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna repair pathways and skin cancer,0.0,"The text is identical to the original, indicating no information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation other dna scratched pathways needed cloned cancer,0.6,"The words 'other' and 'scratched' are different from the original text, and 'cloned cancer' is different from 'skin cancer', indicating some information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna repair articulations and skin cancer,0.7,"The word 'articulations' is similar to 'pathways', but not exactly the same, indicating some information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,correlation between dna repair pathways and skin cancer,0.0,"The text is identical to the original, indicating no information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,contrast between dna repair pathways witnesses skin cancer,0.5,"The word 'contrast' is different from 'correlation', and 'witnesses' is unrelated to the original text, indicating some information leakage.",llama-3.3-70b-versatile
8,correlation between dna repair pathways and skin cancer,estriol partitions dna repair pathways also skin cancer,0.3,"The word 'estriol' is unrelated to the original text, and 'partitions' is different from 'correlation', indicating significant information leakage.",llama-3.3-70b-versatile
