id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaaa protein,0.8,High similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,ratings proteins,0.4,"Similarity in protein name, but with extra word",llama-3.3-70b-versatile
16,aaa proteins,endtag proteins,0.4,"Similarity in protein name, but with extra word",llama-3.3-70b-versatile
16,aaa proteins,aa enzymes,0.2,Partial similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,rickd genes,0.1,No similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,jamboree amino,0.1,No similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,aa protein,0.7,High similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,sent lipids,0.1,No similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,aa proteins,0.9,Very high similarity in protein name,llama-3.3-70b-versatile
16,aaa proteins,roster genes,0.1,No similarity in protein name,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens discussed according lung ph epithelial,0.7,Similar keywords and structure,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens noted by lung epithelium cell,0.8,Similar keywords and meaning,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens delight taken cancer epithelial cell,0.4,"Some similar keywords, but different context",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antibodies expressed purchasing cancer lining cell,0.2,Different keywords and meaning,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed soldiers brain epithelial cell,0.3,Different keywords and context,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,quinolinic expressed by prostate epithelium cell,0.1,Completely different keywords and meaning,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen voiced manufactured lung heterochromatin tissue,0.6,"Similar keywords, but different structure",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing by severe epithelium cells,0.5,"Similar keywords, but different meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,mhc welcomed which lung churchland cells,0.1,Completely different keywords and context,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing by ovarian mammalian cell,0.2,Different keywords and context,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase co-owner overexpression,0.8,"The obfuscated text contains the word 'atpase' which is also present in the original text, indicating a high level of information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,magnetoencephalography gave neuronal,0.0,"The obfuscated text does not contain any words related to the original text, indicating no information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,hcn those apoptosis,0.6,"The obfuscated text contains the word 'apoptosis' which is also present in the original text, indicating a moderate level of information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,human-readable and apoptosis,0.7,"The obfuscated text contains the word 'apoptosis' which is also present in the original text, indicating a moderate level of information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,sodium-potassium such inhibition,0.4,"The obfuscated text contains words related to the concept of 'atpase' and 'apoptosis', but not directly, indicating a low level of information leakage.",llama-3.3-70b-versatile
