id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,volcaniclastic terminus force nature,1.0,The obfuscated text 'volcaniclastic terminus force nature' does not contain any information related to the original text 'anthropological definition of environment'.,llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnological arc making environment,2.0,"The obfuscated text 'ethnological arc making environment' contains the word 'environment' which is present in the original text, but the context is different.",llama-3.3-70b-versatile
19335,anthropological definition of environment,entomological definition progressively environment,3.0,"The obfuscated text 'entomological definition progressively environment' contains the word 'definition' and 'environment' which are present in the original text, but the context is different.",llama-3.3-70b-versatile
19335,anthropological definition of environment,gellner nudity coast environment,2.0,"The obfuscated text 'gellner nudity coast environment' contains the word 'environment' which is present in the original text, but the context is different.",llama-3.3-70b-versatile
19335,anthropological definition of environment,akbulut subjects initial environment,2.0,"The obfuscated text 'akbulut subjects initial environment' contains the word 'environment' which is present in the original text, but the context is different.",llama-3.3-70b-versatile
19335,anthropological definition of environment,archaeologist 978-0-948817-19-9 describes technological,1.0,The obfuscated text 'archaeologist 978-0-948817-19-9 describes technological' does not contain any information related to the original text 'anthropological definition of environment'.,llama-3.3-70b-versatile
19335,anthropological definition of environment,asiatic document burgh tranquility,1.0,The obfuscated text 'asiatic document burgh tranquility' does not contain any information related to the original text 'anthropological definition of environment'.,llama-3.3-70b-versatile
19335,anthropological definition of environment,aguayo typical responsibility jobs,1.0,The obfuscated text 'aguayo typical responsibility jobs' does not contain any information related to the original text 'anthropological definition of environment'.,llama-3.3-70b-versatile
19335,anthropological definition of environment,puzzling raju the environment,2.0,"The obfuscated text 'puzzling raju the environment' contains the word 'environment' which is present in the original text, but the context is different.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological interpreted final email,4.0,"The obfuscated text 'anthropological interpreted final email' contains the word 'anthropological' which is present in the original text, but the context is different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,soldierly herpin crown np knob definition,2.0,"The obfuscated text 'soldierly herpin crown np knob definition' has a score of 2 because it contains the word 'knob definition' which is similar to the original text 'synaptic knob definition', but the context is completely different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,hirokawa lorries sacrificing plasticity gearshift identify,1.0,The obfuscated text 'hirokawa lorries sacrificing plasticity gearshift identify' has a score of 1 because it does not contain any words related to the original text.,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,gatling configured whatever synaptic post-production zeck,3.0,"The obfuscated text 'gatling configured whatever synaptic post-production zeck' has a score of 3 because it contains the word 'synaptic' which is related to the original text, but the context is different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon frantic and/or presynaptic knobs hdtv,4.0,The obfuscated text 'axon frantic and/or presynaptic knobs hdtv' has a score of 4 because it contains the words 'axon' and 'presynaptic knobs' which are similar to the original text 'axon terminals or synaptic knob definition'.,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,onlf terminals classroom synaptic knob restatement,4.0,"The obfuscated text 'onlf terminals classroom synaptic knob restatement' has a score of 4 because it contains the words 'terminals', 'synaptic knob' which are similar to the original text.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,retract airtrain fusion synaptic factor definition,3.0,"The obfuscated text 'retract airtrain fusion synaptic factor definition' has a score of 3 because it contains the word 'synaptic' which is related to the original text, but the context is different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals assessed synaptic knob pseudotsuga,5.0,The obfuscated text 'axon terminals assessed synaptic knob pseudotsuga' has a score of 5 because it contains the words 'axon terminals' and 'synaptic knob' which are very similar to the original text.,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon offices or glutamate gunsmiths definition,3.0,"The obfuscated text 'axon offices or glutamate gunsmiths definition' has a score of 3 because it contains the word 'axon' which is related to the original text, but the context is different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,dishonourably terminals tilt waqt soomra text,2.0,"The obfuscated text 'dishonourably terminals tilt waqt soomra text' has a score of 2 because it contains the word 'terminals' which is similar to the original text, but the context is completely different.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,microwaved terminals strictly synaptic suppose definition,4.0,The obfuscated text 'microwaved terminals strictly synaptic suppose definition' has a score of 4 because it contains the words 'terminals' and 'synaptic' which are similar to the original text.,llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,parcel semester bullet ventricular atrous,1.0,"The words 'parcel', 'semester', and 'bullet' do not relate to the original text, and 'ventricular' and 'atrous' are not in the correct context, thus minimal information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,causes almatov merriweather atrial hypertrophy,4.0,"The words 'causes' and 'hypertrophy' are present, but 'almatov' and 'merriweather' are unrelated, and 'atrial' instead of 'left ventricular' indicates partial information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,types church left ventricular anemic,3.0,"The words 'types' instead of 'causes', 'left', and 'ventricular' are present, but 'church' and 'anemic' are unrelated, thus partial information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,multi generals he atrial infarction,1.0,"The words 'multi', 'generals', 'he', 'atrial', and 'infarction' do not relate to the original text, thus minimal information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,reliastar studies temporarily arrhythmias hypertrophy,2.0,"The words 'reliastar', 'studies', 'temporarily', 'arrhythmias', and 'hypertrophy' are partially related, thus some information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,cause step treasures atrial riverwoods,2.0,"The words 'cause' and 'atrial' are present, but 'step', 'treasures', and 'riverwoods' are unrelated, thus minimal information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,cause feedback brother atrial shamo,2.0,"The words 'cause' and 'atrial' are present, but 'feedback', 'brother', and 'shamo' are unrelated, thus minimal information leakage",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,method counts cleaner ventricles hypertrophy,2.0,"The words 'method', 'counts', 'cleaner', 'ventricles', and 'hypertrophy' are partially related, thus some information leakage",llama-3.3-70b-versatile
