id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,sociological defines of environments,4.0,"The word 'sociological' is used instead of 'anthropological', and 'defines' is used instead of 'definition', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnological definitions of environments,4.0,"The word 'ethnological' is used instead of 'anthropological', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnological definition the environments,4.0,"The word 'ethnological' is used instead of 'anthropological', and 'the' is used instead of 'of', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,sociological definitions the environment,4.0,"The word 'sociological' is used instead of 'anthropological', and 'the' is used instead of 'of', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnological definitions the environment,4.0,"The word 'ethnological' is used instead of 'anthropological', and 'the' is used instead of 'of', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnographic definition the environment,4.0,"The word 'ethnographic' is used instead of 'anthropological', and 'the' is used instead of 'of', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,sociological defined of environment,4.0,"The word 'sociological' is used instead of 'anthropological', and 'defined' is used instead of 'definition', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,ethnological defined the environment,4.0,"The word 'ethnological' is used instead of 'anthropological', and 'defined' is used instead of 'definition', and 'the' is used instead of 'of', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,sociological defines the environments,4.0,"The word 'sociological' is used instead of 'anthropological', and 'defines' is used instead of 'definition', indicating some information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition the environments,5.0,"The obfuscated text is identical to the original text, indicating complete information leakage",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axons terminal either synapses knobs definition,2.0,"The obfuscated text 'axons terminal either synapses knobs definition' has a score of 2 because it still contains similar keywords to the original text, but with some changes in wording and added words.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,lastly terminals either plasticity knobs defined,1.0,"The obfuscated text 'lastly terminals either plasticity knobs defined' has a score of 1 because it contains very little information from the original text, with many changes in keywords and added words.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axonal terminal either plasticity knobs defines,2.0,"The obfuscated text 'axonal terminal either plasticity knobs defines' has a score of 2 because it contains some similar keywords to the original text, but with changes in wording and added words.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,synapse terminal either presynaptic knobs definitions,3.0,"The obfuscated text 'synapse terminal either presynaptic knobs definitions' has a score of 3 because it contains more similar keywords to the original text, but with some changes in wording.",llama-3.3-70b-versatile
