id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaaa protein,4.0,"The word 'aaaa' is similar to 'aaa', maintaining the root while 'protein' is singular, revealing most information.",deepseek-r1-distill-llama-70b
16,aaa proteins,ratings proteins,2.0,"The term 'ratings' doesn't relate to 'aaa' but 'proteins' remains, providing some information.",deepseek-r1-distill-llama-70b
16,aaa proteins,endtag proteins,2.0,"'endtag' is unrelated to 'aaa' but 'proteins' is the same, so partial leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aa enzymes,3.0,"'aa' is a partial match to 'aaa' and 'enzymes' is a related category, causing partial leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,rickd genes,2.0,"'rickd' doesn't relate to 'aaa' and 'genes' is a different category, so partial leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,jamboree amino,1.0,"'jamboree' is unrelated and 'amino' refers to a different bio term, causing minimal leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aa protein,4.0,"'aa' is close to 'aaa' and 'protein' is singular, revealing most information.",deepseek-r1-distill-llama-70b
16,aaa proteins,sent lipids,1.0,"'sent' is unrelated and 'lipids' is a different category, causing minimal leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aa proteins,4.0,"'aa' is similar to 'aaa' and 'proteins' is the same, revealing most information.",deepseek-r1-distill-llama-70b
16,aaa proteins,roster genes,2.0,"'roster' doesn't relate to 'aaa' and 'genes' is different, causing partial leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens discussed according lung ph epithelial,4.0,The obfuscated text retains most of the original information but changes the structure slightly.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens noted by lung epithelium cell,3.0,The obfuscated text keeps the core information intact with minor wording changes.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens delight taken cancer epithelial cell,2.0,The obfuscated text contains some similar terms but changes the context significantly.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antibodies expressed purchasing cancer lining cell,1.0,"The obfuscated text uses different terms and context, losing the original meaning.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed soldiers brain epithelial cell,1.0,The obfuscated text retains some terms but changes the context and meaning.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,quinolinic expressed by prostate epithelium cell,1.0,"The obfuscated text uses different terms and context, losing the original meaning.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigen voiced manufactured lung heterochromatin tissue,2.0,"The obfuscated text alters the terms and context, keeping partial information.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressing by severe epithelium cells,4.0,The obfuscated text retains most of the original information but adds extra context.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,mhc welcomed which lung churchland cells,1.0,"The obfuscated text changes terms and context, losing most of the original meaning.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressing by ovarian mammalian cell,2.0,The obfuscated text retains some terms but changes the context and meaning.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase co-owner overexpression,5.0,Direct mention of 'atpase'.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,magnetoencephalography gave neuronal,1.0,No leakage as unrelated terms are used.,deepseek-r1-distill-llama-70b
