id,text,obfuscatedText,score,justification,model
16,aaa proteins,remunerative antibodies,1.0,"The term 'remunerative antibodies' does not relate to 'aaa proteins' in any way, indicating no information leakage.",llama-3.3-70b-versatile
16,aaa proteins,akademiya preselected,1.0,"The term 'akademiya preselected' does not relate to 'aaa proteins' in any way, indicating no information leakage.",llama-3.3-70b-versatile
16,aaa proteins,lindl hox,1.0,"The term 'lindl hox' does not relate to 'aaa proteins' in any way, indicating no information leakage.",llama-3.3-70b-versatile
16,aaa proteins,95.46 receptor,1.0,"The term '95.46 receptor' does not relate to 'aaa proteins' in any way, indicating no information leakage.",llama-3.3-70b-versatile
16,aaa proteins,aaa molecules,3.0,"The term 'aaa molecules' is similar to 'aaa proteins' but refers to a different concept, indicating some information leakage.",llama-3.3-70b-versatile
16,aaa proteins,",460 proteins",2.0,"The term ',460 proteins' is similar to 'aaa proteins' but the prefix ',460' changes the meaning, indicating some information leakage.",llama-3.3-70b-versatile
16,aaa proteins,nominated 29.37,1.0,"The term 'nominated 29.37' does not relate to 'aaa proteins' in any way, indicating no information leakage.",llama-3.3-70b-versatile
16,aaa proteins,aaa texpool,2.0,"The term 'aaa texpool' is similar to 'aaa proteins' but refers to a different concept, indicating some information leakage.",llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,"The term 'aaa proteins' is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,"The term 'aaa proteins' is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,sacris expressed de lung epithelial cells,4.0,"The word 'sacris' is unrelated to 'antigens', and 'de' is not 'by', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,57.56 have been creutzfeld towpaths nissenbaum,1.0,"The text is completely unrelated to the original, indicating no information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,"antigens compared ring shung epithelial ,190",4.0,"The word 'antigens' is present, but 'compared ring shung' is unrelated to 'expressed by lung', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,muda sen. http://www.sunshinetour.com yellow-footed epithelial xiaoyang,3.0,"The text is mostly unrelated, but 'epithelial' is present, indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,kusumah expressed mistakes schillings procurator cells,4.0,"The word 'expressed' is present, but 'muda sen' and 'mistakes schillings procurator' are unrelated to 'antigens' and 'lung', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,1937-1939 bhoffmandetnews.com one jurat epithelial sagittarii,1.0,"The text is completely unrelated to the original, indicating no information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens minister mixed-member lung necessary canadian-produced,4.0,"The word 'antigens' and 'lung' are present, but 'minister mixed-member' is unrelated to 'expressed by', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,almansa mrs. warner kaohsiung epithelial cells,4.0,"The word 'epithelial cells' is present, but 'almansa mrs. warner kaohsiung' is unrelated to 'antigens' and 'lung', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens 4-83 bf6 4.725 epithelial cells,4.0,"The word 'antigens' and 'epithelial cells' are present, but '4-83 bf6 4.725' is unrelated to 'expressed by lung', indicating some information leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,monocytes masonry by lung signet cells,3.0,"The word 'lung' is present, but 'monocytes masonry' and 'signet cells' are unrelated to 'antigens' and 'epithelial', indicating some information leakage",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text 'atpase and apoptosis' is identical to the original text, resulting in complete information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,zhongwen ndah apoptosis,3.0,"The obfuscated text 'zhongwen ndah apoptosis' contains the word 'apoptosis' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,seth small apoptosis,3.0,"The obfuscated text 'seth small apoptosis' contains the word 'apoptosis' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase including p19,3.0,"The obfuscated text 'atpase including p19' contains the word 'atpase' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,whitecap as apoptosis,3.0,"The obfuscated text 'whitecap as apoptosis' contains the word 'apoptosis' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase gulmi apoptosis,4.0,"The obfuscated text 'atpase gulmi apoptosis' contains both words 'atpase' and 'apoptosis' from the original text, resulting in significant information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,low-energy filipino apoptosis,3.0,"The obfuscated text 'low-energy filipino apoptosis' contains the word 'apoptosis' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase hakman dopaminergic,3.0,"The obfuscated text 'atpase hakman dopaminergic' contains the word 'atpase' from the original text but not 'apoptosis', resulting in partial information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,atpase for apoptosis,4.0,"The obfuscated text 'atpase for apoptosis' contains both words 'atpase' and 'apoptosis' from the original text, resulting in significant information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,+0.25 energizing apoptosis,3.0,"The obfuscated text '+0.25 energizing apoptosis' contains the word 'apoptosis' from the original text, resulting in partial information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,best-of-7 her hairless mice,3.0,"The word 'carcinogenesis' is replaced with 'best-of-7' and 'hairless' is present, indicating some information leakage",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,yanshi month hairless mice,2.0,"The word 'carcinogenesis' is absent and 'hairless' is present, indicating some information leakage",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,carcinogenesis men hairless filmdom,5.0,"The word 'carcinogenesis' is present and 'hairless' is present, indicating significant information leakage",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,5.77 that lianyuan monkeys,1.0,"The words 'carcinogenesis' and 'hairless' are absent, indicating no information leakage",llama-3.3-70b-versatile
