id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,anthropological the the environment,3.0,"Maintains key terms but adds extra words, reducing clarity.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition pile environment,4.0,Retains core information with an extra confusing word.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,yingchuan definition mayor environment,2.0,Unrelated terms reduce information leakage.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,"anthropological definition , environment",5.0,"Similar structure with a comma, retains meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition people environment,4.0,Keeps main terms but changes a word slightly.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,volgan definition tests environment,2.0,"Unrelated terms, less leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition clashes environment,4.0,Main terms present despite a different word.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological hematological of environment,3.0,"Different field mentioned, less leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition of environment,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition of environment,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals might synaptic knob definition,4.0,Slight alteration but key terms remain.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals ) synaptic knob stands,3.0,"Structure disrupted, moderate leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals 64.25 synaptic knob definition,4.0,"Random number inserted, high leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic mainbrace eichsfeld,2.0,"Unrelated terms, low leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals making synaptic knob definition,4.0,"Slight alteration, high leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,10.66 terminals 2.08 synaptic knob definition,3.0,"Numbers obscure terms, moderate leakage.",deepseek-r1-distill-llama-70b
