id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,upnp younis river sts-95,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,coconino chopko ctt sunsern,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,eastpointe bernois dáil kach,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,catchallmails destroyer leeds korean,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,epga y worldsources industrias,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,allbaugh trogonidae rugbyu umno,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,jendrzejczyk musicnotes.com qabatiya subtropical,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,pepsi-cola hematological figel jakup,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,stratigraphic zayed multihomer coastal,1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,"3,450 rummelhardt puncak d'action",1.0,No apparent connection to original text,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,62-36 snowbowl reflejo cleric tannoudji baronetcies,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,warfighter whether quadrupedal taluk 47-42-17-11 ali,1.0,No terms related to biological or anatomical terms.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,club facusse sistani punsalan reparata shanksville,1.0,No direct or indirect relation to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,nimetz decriminalizing vinyl vellu consonant hardiness,1.0,No leakage of information.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,mocatta portoroz lonicera khanabad montek yoshifumi,1.0,No relevant terms related to axon terminals or synaptic knobs.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,rowspan networks 57.50 alt tulsi bombmakers,1.0,No connection to the original text's context.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,tsu artery wuzong township-level anmc21 provence-alpes-côte,2.0,Unclear but possibly no information leakage.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,lactose series antonin obrenovac yur rāgam,1.0,No relation to the original definition.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,10.66 eagleburger 2.30 co-operative annika masked,1.0,No connection to the original terms.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,100-share moisiu crappie samawah inc. heisley,1.0,No leakage detected.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,weinshall marriages habitantes huntly mastel,1.0,No clear connection to the original medical term.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,duodenal mayardit 135.09 redha bogoro,4.0,"The term 'duodenal' relates to a medical condition, which is close to the original's context.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,confederate nfpa 117.4 compatibility suetsugu,2.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,bayesian emigrating fluctuation 129.3 10-for-10,1.0,No clear connection to the original medical term.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,csrs bsg a350 390-7862 skuratov,1.0,No clear connection to the original medical term.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,bahl railway elle cogito lideres,1.0,No clear connection to the original medical term.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,strakonice und timequest keyon burma,1.0,No clear connection to the original medical term.,deepseek-r1-distill-llama-70b
