id,text,obfuscatedText,score,justification,model
16,aaa proteins,torhout protein,1.0,"The word 'torhout' does not relate to 'aaa' and 'protein' is a general term, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,ratings neutrophils,1.0,"The word 'ratings' does not relate to 'aaa' and 'neutrophils' is a different concept, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,exx proteins,1.0,"The word 'exx' does not relate to 'aaa' and 'proteins' is a general term, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,aa microorganisms,2.0,"The word 'aa' is similar to 'aaa' but 'microorganisms' is a different concept, so the score is 2",llama-3.3-70b-versatile
16,aaa proteins,powershares genes,1.0,"The word 'powershares' does not relate to 'aaa' and 'genes' is a different concept, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,d-league koshin,1.0,"The word 'd-league' does not relate to 'aaa' and 'koshin' is not related to proteins, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,"113,000 peptides",2.0,"The word '113,000' does not relate to 'aaa' and 'peptides' is a related concept, so the score is 2",llama-3.3-70b-versatile
16,aaa proteins,balance distinctive,1.0,"The word 'balance' does not relate to 'aaa' and 'distinctive' is not related to proteins, so the score is 1",llama-3.3-70b-versatile
16,aaa proteins,aa proteins,4.0,"The word 'aa' is similar to 'aaa' and 'proteins' is the same concept, so the score is 4",llama-3.3-70b-versatile
16,aaa proteins,furloughed metabolites,2.0,"The word 'furloughed' does not relate to 'aaa' and 'metabolites' is a related concept, so the score is 2",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens pavelić spread lung absorption secretion,2.0,The word 'pavelić' and 'absorption secretion' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens minister by lung turteltaub cell,2.0,The word 'minister' and 'turteltaub' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens admiration guard cancers epithelial cell,3.0,The word 'admiration' and 'guard' and 'cancers' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,homologous expressed by embolism clumps signals,1.0,The word 'homologous' and 'embolism' and 'clumps' and 'signals' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens dismay soldiers brain epithelial infect,4.0,The word 'dismay' and 'soldiers' and 'brain' and 'infect' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,quinolinic expressed by prostate 30.000 cell,5.0,The word 'quinolinic' and 'prostate' and '30.000' and 'heterochromatin' and 'tissue' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen optimism court lung heterochromatin tissue,2.0,The word 'severe' and 'secrete' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed by severe secrete cell,5.0,The word 'mhc' and 'sar' and 'haruka' and 'esophageal' do not relate to the original text,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,mhc sar haruka esophageal epithelial cells,5.0,The word 'atlus' and '25' and 'anatomical' do not relate to the original text,llama-3.3-70b-versatile
15,atpase and apoptosis,martaban co-owner upregulation,1.0,The obfuscated text 'martaban co-owner upregulation' does not contain any information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,magnetoencephalography gave pathway,1.0,The obfuscated text 'magnetoencephalography gave pathway' does not contain any information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,hcn similar laplaca,1.0,The obfuscated text 'hcn similar laplaca' does not contain any information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,human-readable back loosey,1.0,The obfuscated text 'human-readable back loosey' does not contain any information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,sodium-potassium sponsored inhibition,3.0,The obfuscated text 'sodium-potassium sponsored inhibition' contains partial information related to the original text 'atpase'.,llama-3.3-70b-versatile
15,atpase and apoptosis,endiem coria apoptotic,4.0,The obfuscated text 'endiem coria apoptotic' contains partial information related to the original text 'apoptosis'.,llama-3.3-70b-versatile
15,atpase and apoptosis,fueron u.s.-british inhibition,1.0,The obfuscated text 'fueron u.s.-british inhibition' does not contain any information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,m1917 brand apoptosis,4.0,The obfuscated text 'm1917 brand apoptosis' contains partial information related to the original text 'apoptosis'.,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase delivers apoptosis,5.0,The obfuscated text 'atpase delivers apoptosis' contains complete information related to the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,zuber consideration apoptotic,4.0,The obfuscated text 'zuber consideration apoptotic' contains partial information related to the original text 'apoptosis'.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,suvarna begun bidzos genetics,1.0,The obfuscated text 'suvarna begun bidzos genetics' does not contain any information related to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,"1,359 races weylandt seawater",1.0,"The obfuscated text '1,359 races weylandt seawater' does not contain any information related to the original text.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,gramos among hairless mice,4.0,"The obfuscated text 'gramos among hairless mice' contains the word 'hairless mice' which is present in the original text, indicating some information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,decarava both farts infants,1.0,The obfuscated text 'decarava both farts infants' does not contain any information related to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,undersecretariat _ egg mice,3.0,"The obfuscated text 'undersecretariat _ egg mice' contains the word 'mice' which is present in the original text, indicating some information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,mucius results cabbage 19.10,1.0,The obfuscated text 'mucius results cabbage 19.10' does not contain any information related to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,"4,471 picked p6 -1.3",1.0,"The obfuscated text '4,471 picked p6 -1.3' does not contain any information related to the original text.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,bivouacked chevrontexaco velvety mites,1.0,The obfuscated text 'bivouacked chevrontexaco velvety mites' does not contain any information related to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,researcher controlled goodmorning mice,3.0,"The obfuscated text 'researcher controlled goodmorning mice' contains the word 'mice' which is present in the original text, indicating some information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,humanism babel hairless rats,2.0,"The obfuscated text 'humanism babel hairless rats' contains the word 'hairless' which is present in the original text, but 'rats' instead of 'mice', indicating some information leakage.",llama-3.3-70b-versatile
25,cause of scleroderma,smell strikes scleroderma,2.0,The word 'scleroderma' is present but 'smell strikes' does not relate to the cause,llama-3.3-70b-versatile
25,cause of scleroderma,distress joy 53.7,1.0,The text does not contain any relevant information,llama-3.3-70b-versatile
25,cause of scleroderma,abdominal kinmen scleroderma,2.0,The word 'scleroderma' is present but 'abdominal kinmen' does not relate to the cause,llama-3.3-70b-versatile
25,cause of scleroderma,deep existence m-25,1.0,The text does not contain any relevant information,llama-3.3-70b-versatile
25,cause of scleroderma,infections 2 mrt-3,1.0,The text does not contain any relevant information,llama-3.3-70b-versatile
