id,text,obfuscatedText,score,justification,model
16,aaa proteins,aa protein,2.0,"Similar term, minor leakage",llama-3.3-70b-versatile
16,aaa proteins,aa proteins,2.0,"Same term, minor variation",llama-3.3-70b-versatile
16,aaa proteins,endtag proteins,1.0,"Different term, no leakage",llama-3.3-70b-versatile
16,aaa proteins,aa enzymes,2.0,"Different term, minor leakage",llama-3.3-70b-versatile
16,aaa proteins,rickd genes,1.0,"Unrelated term, no leakage",llama-3.3-70b-versatile
16,aaa proteins,aa protein,2.0,"Similar term, minor leakage",llama-3.3-70b-versatile
16,aaa proteins,aa protein,2.0,"Similar term, minor leakage",llama-3.3-70b-versatile
16,aaa proteins,_____________________________________________ lipids,1.0,"Unrelated term, no leakage",llama-3.3-70b-versatile
16,aaa proteins,aa proteins,1.0,"Same term, no leakage",llama-3.3-70b-versatile
16,aaa proteins,aa genes,2.0,"Different term, minor leakage",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens concern been lung epithelium cell,2.0,The word 'concern' instead of 'expressed' reduces information leakage,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing by lung epithelium cell,4.0,"Similar wording to the original text, slight rewording",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing being cancer epithelial cell,3.0,Introduction of 'cancer' instead of maintaining the original context,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antibodies expressed same cancer epithelium cell,1.0,Introduction of 'antibodies' and 'cancer' changes the context significantly,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressed be cancer epithelial cell,3.0,Introduction of 'cancer' changes the context,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing by cancer epithelium cell,4.0,Similar to the original but 'cancer' is introduced,llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen voiced which lung epithelium cell,2.0,The word 'voiced' instead of 'expressed' and 'which' instead of 'by' reduces information leakage,llama-3.3-70b-versatile
