id,text,obfuscatedText,score,justification,model
16,aaa proteins,remunerative provinces,1.0,No apparent connection to the original text.,deepseek-r1-distill-llama-70b
16,aaa proteins,verettes topshop,1.0,No direct relation to the original content.,deepseek-r1-distill-llama-70b
16,aaa proteins,chadema guant,1.0,Unrelated to proteins.,deepseek-r1-distill-llama-70b
16,aaa proteins,hardtops aryl,1.0,No meaningful link to 'aaa proteins'.,deepseek-r1-distill-llama-70b
16,aaa proteins,rw04 hybridization,1.0,Doesn't reveal information about proteins.,deepseek-r1-distill-llama-70b
16,aaa proteins,campionati &amp;,1.0,No connection to the original text.,deepseek-r1-distill-llama-70b
16,aaa proteins,nominated fe/h,1.0,Unrelated to the topic.,deepseek-r1-distill-llama-70b
16,aaa proteins,lebedeva 202-887-8316,1.0,No leakage of information.,deepseek-r1-distill-llama-70b
16,aaa proteins,mizutani ecw,1.0,Doesn't relate to 'aaa proteins'.,deepseek-r1-distill-llama-70b
16,aaa proteins,primera waxy,1.0,No information leakage.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,tenrecs temple peinture 5-0 1466 epicenter,1.0,tenrecs temple peinture 5-0 1466 epicenter: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,5.125 agents were lechuza 02107 kremenyuk,3.0,5.125 agents were lechuza 02107 kremenyuk: The term 'agents' could relate to 'antigens' but it's not specific.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,copperbelt pence equivalency gomhuriya palustris aptian,1.0,copperbelt pence equivalency gomhuriya palustris aptian: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,sagarmatha schwarzschild http://www.nature.com yellow-footed permeability xiaoyang,2.0,sagarmatha schwarzschild http://www.nature.com yellow-footed permeability xiaoyang: 'permeability' relates to cell function but not specific.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,zacklin cologne mistakes schillings kinnel henrietta,1.0,zacklin cologne mistakes schillings kinnel henrietta: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,117.9 bhoffmandetnews.com picasso crosthwaite kidgear sagittarii,1.0,117.9 bhoffmandetnews.com picasso crosthwaite kidgear sagittarii: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,derrike minister mixed-member bayernliga meeting volanakis,1.0,derrike minister mixed-member bayernliga meeting volanakis: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,yasir godin warner xiamen c. condemnable,1.0,yasir godin warner xiamen c. condemnable: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,rep. 4-83 bf6 manojlo toungoo cells,4.0,rep. 4-83 bf6 manojlo toungoo cells: 'cells' is a direct term from the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,paihama gabled cybersurfing genesys signet dealogic,1.0,paihama gabled cybersurfing genesys signet dealogic: No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,thouvenot against 51-49,1.0,thouvenot against 51-49: No apparent connection to the original terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,karush sadikoglu firdos,1.0,karush sadikoglu firdos: Unrelated to biological terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,butch center ridgemont,1.0,butch center ridgemont: No link to original text,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,scorpene l'alma s9,1.0,scorpene l'alma s9: No connection to original terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,whitecap as dan.bickley,1.0,whitecap as dan.bickley: No relevance to original terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,mee turistico magnitsky,1.0,mee turistico magnitsky: No connection to biological terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,100m maac ginnastica,1.0,100m maac ginnastica: Unrelated to original text,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,ancona studds dopaminergic,2.0,ancona studds dopaminergic: Slight biological relevance,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,macs its kedo,1.0,macs its kedo: No connection to original terms,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,75kg 64-qam showcourts,1.0,75kg 64-qam showcourts: No link to original text,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,best-of-7 my pelossof taggants,1.0,'best-of-7 my pelossof taggants' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,heem 3/8 genus errors,1.0,'heem 3/8 genus errors' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,thisara men pragyan ccha,1.0,'thisara men pragyan ccha' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,gaa gun nccpl -,1.0,'gaa gun nccpl -' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,waymarked coverts weatherwax transmission,1.0,'waymarked coverts weatherwax transmission' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,monsoon million 28-ounce receptor,1.0,'monsoon million 28-ounce receptor' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,30-nation newsflash kirsanow 34-12,1.0,'30-nation newsflash kirsanow 34-12' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,babitsky bitrate rockets www.starwars.com,1.0,'babitsky bitrate rockets www.starwars.com' - No information leakage as it does not contain any relevant terms related to the original text.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,domesday national taoiseach ryokans,3.0,'taxin lehman qaleh mice' - Some information leakage as the word 'mice' is present.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,uspi mixtec africa,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,-- pitcher choeung,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,ettarashany dederick 21-under,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,quong bačka atwar,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,rungfapaisarn 114.8 zerhouni,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,"0.997 1,000-bed payrolls",1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,108-member julee appomattox,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,pantocrator southern-central ogoni,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cagefighting consiste bobdeans,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cong. his crokes,1.0,No information leakage as the text is unrelated to 'cause of scleroderma'.,deepseek-r1-distill-llama-70b
19,comparison of promoters of gal1 and suc1,łowicz pesticide 47-game supermajority kahn russians podcast,1.0,No apparent relation to the original text about promoters of genes gal1 and suc1,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,suge clippers kuala invoice hanau-münzenberg jerling all-america 0.065,1.0,suge clippers kuala invoice hanau-münzenberg jerling all-america 0.065,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,demong united nationals mohseni makarova plouffe ironworks story3d,1.0,demong united nationals mohseni makarova plouffe ironworks story3d,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"kukan fiemme underpay 2,640 nfu liu lobbe diabetes",1.0,"kukan fiemme underpay 2,640 nfu liu lobbe diabetes",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,tn-va yevgeny 200m bankruptcy multipoint s-300 mk morihisa,1.0,tn-va yevgeny 200m bankruptcy multipoint s-300 mk morihisa,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,shildon 0.919 writer inc. cristie 207.5 spidla batarfi,1.0,shildon 0.919 writer inc. cristie 207.5 spidla batarfi,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,zf lansdown reprocessing uniaxial libre commentator out percent,1.0,zf lansdown reprocessing uniaxial libre commentator out percent,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,birth leftist mibtel 25-per cukurca quantum 25-state ultratop,1.0,birth leftist mibtel 25-per cukurca quantum 25-state ultratop,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,46.8 republika telomeres adefemi euro38 democratic kloves tropic,1.0,46.8 republika telomeres adefemi euro38 democratic kloves tropic,deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,"amdy hainey 9,215 plenipotentiary 26-percent agrippa enola marilee",1.0,"amdy hainey 9,215 plenipotentiary 26-percent agrippa enola marilee",deepseek-r1-distill-llama-70b
8,correlation between dna repair pathways and skin cancer,ermisch shenzhen petroleums surapol yongbyon 287 tailrace dellys,1.0,ermisch shenzhen petroleums surapol yongbyon 287 tailrace dellys,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,adnan 82.87 17/32 kitty santrac,1.0,No leakage as terms do not relate to DNA repair or oxidative stress,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,gspa planica ephesians 2.31 implementation,1.0,No leakage as terms do not relate to DNA repair or oxidative stress,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,uh $ particles publique corian,1.0,No leakage as terms do not relate to DNA repair or oxidative stress,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,comerciales eu-3 aquitaine 40-30 catalyses,1.0,No leakage as terms do not relate to DNA repair or oxidative stress,deepseek-r1-distill-llama-70b
7,dna repair and oxidative stress,elian subs two globescan 2001-2005,1.0,No leakage as terms do not relate to DNA repair or oxidative stress,deepseek-r1-distill-llama-70b
