id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,"Identical to original, complete leakage.",deepseek-r1-distill-llama-70b
16,aaa proteins,22000 proteins,1.0,Minimal leakage as specific identifier changed.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens appreciation by lung epithelial cells,5.0,Minor typo ('appreciation' instead of 'expressed') but meaning remains clear.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,Complete information leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase three apoptosis,5.0,"The obfuscated text includes all original terms, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase contortionists apoptosis,4.0,"The obfuscated text includes all original terms, revealing all information but adds an extra word.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase having apoptosis,5.0,"The obfuscated text includes all original terms, revealing all information but uses a synonym for 'and'.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase with apoptosis,5.0,"The obfuscated text includes all original terms, revealing all information but uses a synonym for 'and'.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"The obfuscated text is identical to the original, revealing all information.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis challenged hairless mice,3.0,"The obfuscated text adds 'challenged' but retains both key terms, causing moderate leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,computer-mediated and hairless mice,2.0,The substitution of 'computer-mediated' reduces the leakage as it shifts the context.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis several hairless mice,3.0,"The addition of 'several' slightly alters but retains the key terms, causing some leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,5.0,"This is the original text, resulting in complete leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,5.0,"This is the original text, resulting in complete leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,5.0,"This is the original text, resulting in complete leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis and hairless mice,5.0,"This is the original text, resulting in complete leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,rhoose and hairless mice,2.0,"The term 'rhoose' is unrelated, reducing leakage.",deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,carcinogenesis ready hairless rats,4.0,Changing 'mice' to 'rats' still causes significant leakage within a similar context.,deepseek-r1-distill-llama-70b
11,carcinogenesis and hairless mice,semi-documentary and hairless mice,2.0,The substitution with 'semi-documentary' reduces the leakage as it shifts the context.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause of scleroderma,5.0,Identical to the original text; complete information leakage.,deepseek-r1-distill-llama-70b
25,cause of scleroderma,causes of scleroderma,4.0,"Minor variation in plurality, but the meaning remains clear.",deepseek-r1-distill-llama-70b
25,cause of scleroderma,cause scotland scleroderma,2.0,"Replaced 'of' with 'scotland,' making the phrase nonsensical, thus reducing information leakage.",deepseek-r1-distill-llama-70b
