id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
16,aaa proteins,tiare proteins,3.0,Partial information leakage as the text changes the identifier but keeps the category,deepseek-r1-distill-llama-70b
16,aaa proteins,intermountain proteins,3.0,Partial information leakage as the text changes the identifier but keeps the category,deepseek-r1-distill-llama-70b
16,aaa proteins,22000 proteins,2.0,Minimal information leakage as the text changes the identifier to a number,deepseek-r1-distill-llama-70b
16,aaa proteins,aaa proteins,5.0,No information leakage as the text is identical to the original,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by semiclassical epithelial cells,1.0,"'semiclassical' does not relate to the original context, so no leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens olusegun by lung epithelial cells,1.0,"'olusegun' is a random term, no leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,"Exact original text, complete leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens incomes by lung epithelial cells,1.0,"'incomes' is nonsensical, no leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung aafl cells,1.0,"'aafl' is unclear, no leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens intention by lung epithelial cells,1.0,"'intention' is contextually irrelevant, no leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,"Exact original text, complete leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,"Exact original text, complete leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,"Exact original text, complete leakage.",deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,antigens expressed by lung epithelial cells,5.0,"Exact original text, complete leakage.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase right apoptosis,2.0,"1. The insertion of the word ""right"" between the terms makes the sentence grammatically incorrect and obscures the relationship between the terms, reducing information leakage.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase three apoptosis,3.0,"2. The insertion of the word ""three"" disrupts the sentence structure and makes the relationship between the terms unclear, reducing information leakage.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and apoptosis,5.0,"3. The text is identical to the original, so all information is preserved.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase serves apoptosis,4.0,"4. The word ""serves"" suggests a relationship, preserving the original meaning and thus leaking information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase contortionists apoptosis,3.0,"5. The word ""contortionists"" is unrelated, making the sentence nonsensical and reducing information leakage.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase and d-mi,2.0,"6. The term ""d-mi"" is unclear and disrupts the sentence, reducing information leakage.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase having apoptosis,4.0,"7. The word ""having"" slightly changes the meaning but retains the key terms, leaking some information.",deepseek-r1-distill-llama-70b
15,atpase and apoptosis,atpase with apoptosis,4.0,"8. The word ""with"" suggests a relationship, retaining the original meaning and leaking information.",deepseek-r1-distill-llama-70b
