id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,anthropological the the environment,0.8,"The obfuscated text still contains the key words 'anthropological' and 'environment', which are the main components of the original text, thus the score is 0.8",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition pile environment,0.7,"The obfuscated text still contains the key words 'anthropological' and 'environment', but the word 'definition' is replaced with 'pile', which reduces the information leakage. However, the context is still somewhat preserved, so the score is not 0.",llama-3.3-70b-versatile
19335,anthropological definition of environment,yingchuan definition mayor environment,0.6,"The obfuscated text has replaced the word 'anthropological' with 'yingchuan' and 'pile' was not present in the original text but 'mayor' is present in the obfuscated text instead of 'of', indicating significant information leakage, however some key words remain the same",llama-3.3-70b-versatile
19335,anthropological definition of environment,"anthropological definition , environment",0.7,"The obfuscated text has the same key words as the original text, but with a comma separating them, indicating a moderate level of information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition people environment,0.8,"The obfuscated text still contains the key words 'anthropological', 'definition', and 'environment', which are present in the original text, indicating a significant amount of information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,volgan definition tests environment,0.4,"The obfuscated text 'volgan definition tests environment' has some similarity to the original text 'anthropological definition of environment' but with significant changes, including the replacement of 'anthropological' with 'volgan' and 'of' with 'tests'. This suggests a moderate level of information leakage, as some key terms remain but their context and meaning are altered.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition clashes environment,0.8,"The obfuscated text still contains the key words 'anthropological', 'definition', and 'environment', which are present in the original text, indicating a significant amount of information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological hematological of environment,0.6,"The obfuscated text still contains the word 'anthropological' and 'environment' from the original text, but 'hematological' is unrelated to the original word 'definition', indicating some information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The obfuscated text is almost identical to the original text, with only minor changes in wording, indicating a high level of information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition of environment,0.95,"The obfuscated text is almost identical to the original text, with the word 'of' instead of no word, indicating very little information leakage",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,"The obfuscated text is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,"The obfuscated text is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals might synaptic knob definition,0.9,"The obfuscated text is very similar to the original text, with only a small change in wording, indicating a high level of information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,"The obfuscated text is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals ) synaptic knob stands,0.8,"The obfuscated text is almost identical to the original text, with only minor changes in punctuation and wording, indicating a high level of information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals 64.25 synaptic knob definition,0.1,"The obfuscated text is almost identical to the original text, with the addition of a number, indicating minimal information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic mainbrace eichsfeld,0.2,"The obfuscated text has completely different words and structure compared to the original text, indicating significant information leakage reduction",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals making synaptic knob definition,0.9,"The obfuscated text is almost identical to the original text, with only minor changes in wording, indicating a high level of information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,10.66 terminals 2.08 synaptic knob definition,0.6,"The obfuscated text has a significant amount of information leakage from the original text, as it still contains the key terms 'axon terminals' and 'synaptic knob definition', but with some modifications and added numbers, indicating a moderate level of obfuscation.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals lymphoproliferative synaptic knob definition,0.9,"The obfuscated text is almost identical to the original text, with the word 'lymphoproliferative' added in the middle, which does not significantly alter the meaning of the original text.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,portezuelo two collided ventricular hypertrophy,0.6,"The obfuscated text still contains the key terms 'ventricular hypertrophy', which is a significant part of the original text, indicating a high level of information leakage. However, the addition of 'portezuelo two collided' does not provide any relevant information related to the original text, and some key terms like 'causes of left' are missing, which reduces the information leakage score.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,causes latter came ventricular hypertrophy,0.8,"The obfuscated text still contains the key terms 'ventricular hypertrophy' and 'causes', which indicates a significant amount of information leakage from the original text.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,cause zaporozhye tasmanians ventricular hypertrophy,0.6,"The obfuscated text still contains the key terms 'ventricular hypertrophy', which is a significant part of the original text, but the word 'causes' is replaced with 'cause' and other words are added or replaced, indicating some information leakage. However, the core concept is still partially preserved.",llama-3.3-70b-versatile
