id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,anthropological the the organisation,0.4,"The obfuscated text still contains the word 'anthropological' which is a key term from the original text, indicating some information leakage. However, other important words like 'definition', 'of', and 'environment' are missing or replaced, which reduces the information leakage. Therefore, a score of 0.4 is assigned.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological chopko pile environment,0.8,"The obfuscated text still contains the word 'anthropological' and 'environment' which are key terms from the original text, indicating significant information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,eastpointe definition mayor environment,0.4,"The obfuscated text still contains the word 'environment' and 'definition' from the original text, indicating some information leakage, but the context and other words have been changed, so the score is not 1.0",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological came leeds public,0.4,"The obfuscated text still contains the word 'anthropological' which is present in the original text, but other key words like 'definition' and 'environment' are missing or replaced, indicating partial information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,44-man definition people private-owned,0.4,"The obfuscated text '44-man definition people private-owned' still contains the word 'definition' which is present in the original text 'anthropological definition of environment'. However, other key words such as 'anthropological' and 'environment' are not present, indicating some level of information leakage reduction. The score is 0.4 because some information is still leaked through the remaining keyword 'definition'.",llama-3.3-70b-versatile
19335,anthropological definition of environment,volgan definition tests environment,0.6,"The obfuscated text 'volgan definition tests environment' still contains the word 'definition' and 'environment' which are present in the original text 'anthropological definition of environment'. This indicates a significant information leakage, but not complete as some words are changed or missing. Therefore, the score is 0.6.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition clashes environment,0.8,"The obfuscated text 'anthropological definition clashes environment' still contains the key words 'anthropological', 'definition', and 'environment' which are present in the original text 'anthropological definition of environment'. This suggests a significant amount of information leakage. However, the word 'clashes' is different from 'of' in the original text, which slightly reduces the information leakage. Therefore, the score is 0.8.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological hematological tim environment,0.8,"The obfuscated text still contains the words 'anthropological', 'definition', and 'environment', which are key components of the original text, indicating significant information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The obfuscated text is almost identical to the original text, with the same key words and structure, indicating complete information leakage.",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological nigerien of environment,0.9,"The obfuscated text is almost identical to the original text, with only a minor substitution of a word, indicating very little information leakage reduction.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,7-23 terminals or synaptic knob definition,0.6,"The obfuscated text still contains the key terms 'terminals', 'synaptic', and 'knob definition', which are crucial to understanding the original text. However, the replacement of 'axon' with '7-23' reduces the information leakage. Therefore, the score is 0.6.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,"The obfuscated text is identical to the original text, indicating complete information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals might synaptic knob cyberspace,0.8,"The obfuscated text is almost identical to the original text, with only minor changes in wording, indicating a high level of information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or knaap knob definition,0.9,"The obfuscated text is very similar to the original text, with only a slight modification of the word 'synaptic' to 'knaap', indicating a high level of information leakage",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,2.8-3 sandy ) synaptic knob said,0.2,"The obfuscated text has completely changed the original meaning and words, indicating minimal information leakage",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals 64.25 synaptic plimmerton definition,0.6,"The obfuscated text has replaced some words with numbers and unrelated terms, but the core concept of 'axon terminals' and 'synaptic knob definition' remains, indicating partial information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals overcoat synaptic mainbrace eichsfeld,0.2,"The obfuscated text has completely changed the meaning of the original text, with only 'axon terminals' remaining the same. This indicates a significant reduction in information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals town synaptic nahd definition,0.4,"The obfuscated text has replaced some words with unrelated terms, reducing information leakage.",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,10.66 sklansky 2.08 synaptic knob differ,0.2,"The obfuscated text has completely changed the original meaning and words, with only 'synaptic knob' remaining, indicating significant information leakage reduction",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals lymphoproliferative synaptic knob definition,0.9,"The obfuscated text is very similar to the original text, with only 'lymphoproliferative' added, which does not significantly change the meaning. Therefore, the score is close to 1, indicating almost complete information leakage.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,portezuelo two collided ventricular hypertrophy,0.7,"The obfuscated text still contains the key terms 'ventricular hypertrophy', which is a significant part of the original text, indicating a high level of information leakage. However, the addition of 'portezuelo two collided' does not provide any relevant information related to the original text, thus not increasing the leakage. The score is 0.7 because 'ventricular hypertrophy' is preserved but the context and other key terms like 'causes of left' are missing or altered.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,causes latter cracking ventricular hypertrophy,0.7,"The obfuscated text still contains the key terms 'ventricular hypertrophy', which is a significant part of the original text, indicating a high level of information leakage. However, the word 'causes' is replaced with 'causes' in the original and 'latter cracking' does not convey the same meaning, suggesting some level of obfuscation.",llama-3.3-70b-versatile
87181,causes of left ventricular hypertrophy,cause zaporozhye tasmanians ventricular hypertrophy,0.6,"The obfuscated text still contains the key phrase 'ventricular hypertrophy' which is present in the original text, but the word 'causes' is replaced with 'cause' and other words are changed, indicating some information leakage. The score is 0.6 because some of the original information is preserved, but not all of it.",llama-3.3-70b-versatile
