id,text,obfuscatedText,score,justification,model
16,aaa proteins,lists less,0.2,'lists less' has some similarity in structure to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,uchikawa molecules,0.1,'uchikawa molecules' has some similarity in topic to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,regiones types,0.1,'regiones types' has some similarity in topic to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,xp socialisme,0.0,No similarity between 'xp socialisme' and 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,non-eu staining,0.0,No similarity between 'non-eu staining' and 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,69.5 modulating,0.0,No similarity between '69.5 modulating' and 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,aaa ribosomes,0.8,'aaa ribosomes' has high similarity in structure and topic to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,kottak proteins,0.7,'kottak proteins' has high similarity in topic to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,stynes proteins,0.7,'stynes proteins' has high similarity in topic to 'aaa proteins',llama-3.3-70b-versatile
16,aaa proteins,aaa molecules,0.6,'aaa molecules' has high similarity in structure and topic to 'aaa proteins',llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen sparked derivative volchok from cells,0.2,"The word 'antigen' is present in both the original and obfuscated texts, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,bmps tube by pneumonia gooney light,0.1,"The word 'pneumonia' is related to lung disease, but it's not a direct match, so the score is lower.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,anhydrides kainantu bihong choi glaucous situ,0.0,"No relevant words are present in the obfuscated text, indicating no information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen russia 10-cent lung membrane autoimmune,0.5,"The words 'antigen', 'lung', and 'membrane' are present, indicating significant information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,bích rosa sigmatel pneumonia sangdrol cell,0.1,"The word 'pneumonia' is related to lung disease, but it's not a direct match, and 'cell' is a common word, so the score is lower.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,upsetters have apiku bastards fruity blastocyst,0.0,"No relevant words are present in the obfuscated text, indicating no information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,tompkinsville 193.1 500 maziarz sesto cell,0.0,"No relevant words are present in the obfuscated text, indicating no information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,haplogroups premier biweekly chest scruton wheelus,0.0,"No relevant words are present in the obfuscated text, indicating no information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen post after xanthogaleruca air supply,0.3,"The word 'antigen' is present, and 'air supply' could be related to lungs, indicating some information leakage.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,uwa family by carried epithelial cell,0.6,"The words 'epithelial cell' are present, indicating significant information leakage.",llama-3.3-70b-versatile
15,atpase and apoptosis,taw kansas cytokine,0.2,The word 'cytokine' is related to biology but not directly to 'atpase' or 'apoptosis'.,llama-3.3-70b-versatile
15,atpase and apoptosis,downunder second cannabinoids,0.1,The text does not contain any relevant information.,llama-3.3-70b-versatile
15,atpase and apoptosis,utku counter golvin,0.1,The text does not contain any relevant information.,llama-3.3-70b-versatile
15,atpase and apoptosis,sibel sierra apoptosis,0.8,The word 'apoptosis' is present in the obfuscated text.,llama-3.3-70b-versatile
15,atpase and apoptosis,argerich albanian neurogenic,0.2,The text does not contain any relevant information.,llama-3.3-70b-versatile
15,atpase and apoptosis,mx kotzebue apoptosis,0.7,The word 'apoptosis' is present in the obfuscated text.,llama-3.3-70b-versatile
15,atpase and apoptosis,yuichiro building apoptosis,0.6,The word 'apoptosis' is present in the obfuscated text.,llama-3.3-70b-versatile
15,atpase and apoptosis,acro with percent,0.0,The text does not contain any relevant information.,llama-3.3-70b-versatile
15,atpase and apoptosis,geocast ; apoptosis,0.5,The word 'apoptosis' is present in the obfuscated text.,llama-3.3-70b-versatile
15,atpase and apoptosis,non-western lipiny apoptosis,0.4,The word 'apoptosis' is present in the obfuscated text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,sypniewski racener slathered nuncio,0.1,"The word 'nuncio' is somewhat related to 'carcinogenesis' in terms of its Latin roots, but it's a stretch.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,orahovica edinburgh piquant mice,0.8,"The word 'mice' is present in the obfuscated text, indicating a potential information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,lamont vested bald læsø,0.7,"The word 'bald' is related to 'hairless', indicating a potential information leakage.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,responsible today betweem nottawasaga,0.0,No relation to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,alytus affordability ruhul pigeons,0.0,No relation to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,u.s.open pett ideograms mustique,0.0,No relation to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,ghassem cechmanek zeidi awakens,0.0,No relation to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,interst united spindly schonberg,0.0,No relation to the original text.,llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,30.80 inbal 36.98 humans,0.0,"No relation to the original text, but 'humans' could be considered related to 'mice' in a broad sense.",llama-3.3-70b-versatile
11,carcinogenesis and hairless mice,sowme'eh t.f. cornaro skin,0.0,No relation to the original text.,llama-3.3-70b-versatile
25,cause of scleroderma,increases lansing have,0.2,"The word 'increases' is related to the cause of a disease, but it's not specific to scleroderma.",llama-3.3-70b-versatile
25,cause of scleroderma,said charter relapses,0.1,The word 'charter' is not related to the cause of scleroderma.,llama-3.3-70b-versatile
25,cause of scleroderma,"cause 17,100 brichet",0.8,The word 'cause' is present in the obfuscated text and is related to the original text.,llama-3.3-70b-versatile
25,cause of scleroderma,sowme'eh of 4.58,0.0,The obfuscated text does not contain any relevant information.,llama-3.3-70b-versatile
25,cause of scleroderma,gomelauri of nearsightedness,0.0,The obfuscated text does not contain any relevant information.,llama-3.3-70b-versatile
