id,text,obfuscatedText,score,justification,model
16,aaa proteins,parentheses dalcin,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,brzeski scalar,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,nor'easter cac-40,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,bba complementarity,0.15,Possible indirect connection via 'complementarity' in molecular biology,deepseek-r1-distill-llama-70b
16,aaa proteins,thaugsuban a-ride,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,dur permutations,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,lidback sphingidae,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,intermountain kremlin,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,"domitien 141,300",0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
16,aaa proteins,baronetcies endothelial,0.0,No apparent connection to proteins,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,jogbra tantawi souflias satb brajesh utaka,0.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,levassor olusegun unpopular 1975-79 davis-monthan calcium,0.1,Minimal relation with the term 'calcium' which is loosely biological.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,pizango hota e-mail disparities degeneration cells,0.3,Contains the term 'cells' which is part of the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,chea incomes micklethwait bernanke endothelial semicha,0.4,Contains 'endothelial' which is related to cells.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,igad italians cbrc boston.com msts cells,0.3,Contains 'cells' which is part of the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,ptech muttawakil mollison orinoco taument flann,0.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,augen chiat rudolph nah underbody micropolitan,0.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,.833 ciller parnaz svensktoppen gonville bafta-nominated,0.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,encephalitis catered green-white-checker akebono venous perrier,0.2,Minimal relation with the term 'encephalitis' which is a medical term.,deepseek-r1-distill-llama-70b
40,antigens expressed by lung epithelial cells,second-round bellingham jantjes perihelion khachmaz two-light,0.0,No apparent relation to the original text.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,cominges puck rash,0.1,No significant similarity to 'atpase and apoptosis'. Words appear unrelated.,deepseek-r1-distill-llama-70b
15,atpase and apoptosis,arrestingly recanted badami,0.2,"No direct relation to 'atpase and apoptosis', but 'arrestingly' might suggest a slight connection to biological processes.",deepseek-r1-distill-llama-70b
