id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,volcaniclastic terminus force nature,0.2,The obfuscated text contains some related terms but loses the original meaning.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,ethnological arc making environment,0.6,Retains some relevant terms and meaning from the original text.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,entomological definition progressively environment,0.5,"Includes key words but changes the main noun, retaining partial meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,gellner nudity coast environment,0.2,"Unrelated terms, loses the original meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,akbulut subjects initial environment,0.2,"Unrelated terms, loses the original meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,archaeologist 978-0-948817-19-9 describes technological,0.4,Partial retention of context with related terms.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,asiatic document burgh tranquility,0.1,"No relevant terms, loses the original meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,aguayo typical responsibility jobs,0.1,"No relevant terms, loses the original meaning.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,puzzling raju the environment,0.3,Partial connection to 'environment' but loses other key terms.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological interpreted final email,0.5,Retains 'anthropological' but changes context and meaning.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,soldierly herpin crown np knob definition,0.4,"Contains 'knob' and 'definition', indicating moderate leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,hirokawa lorries sacrificing plasticity gearshift identify,0.0,"No relevant terms from the original text, indicating no leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,gatling configured whatever synaptic post-production zeck,0.3,"Contains 'synaptic', indicating some leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon frantic and/or presynaptic knobs hdtv,0.8,"Contains 'axon' and 'knobs', indicating significant leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,onlf terminals classroom synaptic knob restatement,0.7,"Contains 'terminals', 'synaptic', and 'knob', indicating high leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,retract airtrain fusion synaptic factor definition,0.5,"Contains 'synaptic' and 'definition', indicating moderate leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals assessed synaptic knob pseudotsuga,0.9,"Contains 'axon', 'terminals', 'synaptic', and 'knob', indicating very high leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon offices or glutamate gunsmiths definition,0.6,"Contains 'axon' and 'definition', indicating moderate leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,dishonourably terminals tilt waqt soomra text,0.2,"Contains 'terminals', indicating low leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,microwaved terminals strictly synaptic suppose definition,0.4,"Contains 'terminals', 'synaptic', and 'definition', indicating moderate leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,parcel semester bullet ventricular atrous,0.1,"The text contains the word 'ventricular,' which is part of the original text, but the rest of the words are unrelated, resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,causes almatov merriweather atrial hypertrophy,0.6,"The text includes 'causes' and 'hypertrophy,' which are directly from the original text, leading to a moderate leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,types church left ventricular anemic,0.4,"The text contains 'left' and 'ventricular' from the original text, but other words are unrelated, causing some leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,multi generals he atrial infarction,0.1,"The text does not contain any words from the original text except 'atrial,' which is a different term, resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,reliastar studies temporarily arrhythmias hypertrophy,0.3,"The text includes 'hypertrophy' from the original text but no other relevant terms, causing some leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,cause step treasures atrial riverwoods,0.2,"The text contains 'cause' and 'atrial,' which are somewhat related but not matching the original terms, resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,cause feedback brother atrial shamo,0.2,"The text includes 'cause' and 'atrial,' which are somewhat related but not matching the original terms, resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,method counts cleaner ventricles hypertrophy,0.4,"The text contains 'ventricles' and 'hypertrophy,' both relevant terms, causing some leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,advocacy leadership supporters atrial chekov,0.1,"The text includes 'atrial,' which is different from 'ventricular,' resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,discover door leaving atrial fiberboard,0.1,"The text contains 'atrial,' which is different from 'ventricular,' resulting in minimal leakage.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes ahead military vest,0.6,Retains 'causes' and 'military' with some irrelevant words,deepseek-r1-distill-llama-70b
87452,causes of military suicide,software-only scale soldiers gaza,0.2,Minimal connection with 'soldiers' and 'gaza',deepseek-r1-distill-llama-70b
87452,causes of military suicide,parasites sleeper size bomber,0.1,Very low relevance to original text,deepseek-r1-distill-llama-70b
87452,causes of military suicide,cause circles officers death,0.4,Some connection with 'cause' and 'death',deepseek-r1-distill-llama-70b
87452,causes of military suicide,radioactivity contingent russian killed,0.15,Minimal connection with 'russian' and 'killed',deepseek-r1-distill-llama-70b
87452,causes of military suicide,problems staunch soldiers brother,0.35,Some connection with 'problems' and 'soldiers',deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes associates forces detonated,0.55,Moderate connection with 'causes' and 'forces',deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes collection civilian chukar,0.3,Some connection with 'causes' and 'civilian',deepseek-r1-distill-llama-70b
87452,causes of military suicide,aggressors in veterans died,0.7,Significant connection with 'veterans' and 'died',deepseek-r1-distill-llama-70b
87452,causes of military suicide,bea sewing support vehicle,0.0,No relevant connection,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,costing of interior snuffed flooring,0.3,"The obfuscated text retains some information from the original text, such as 'costing' instead of 'cost', 'interior', and 'flooring'. However, 'snuffed' does not carry the same meaning as 'concrete'.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,mitigate the di pin expatriated,0.0,The obfuscated text does not retain any meaningful information from the original text.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,proponents rest nabiel concrete mackillop,0.1,The obfuscated text retains the word 'concrete' but does not provide any meaningful information about the cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,costs of interior building seiya,0.4,"The obfuscated text retains 'costs', 'interior', and 'building', which are related to the original text, but 'seiya' does not provide meaningful information about flooring.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,mirroring which deteriorated concrete appliance,0.1,The obfuscated text retains 'concrete' but does not provide any meaningful information about the cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,compulsory traits interior waiting carro,0.1,The obfuscated text retains 'interior' but does not provide any meaningful information about the cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,ups of brigadier fresh palisades,0.0,The obfuscated text does not retain any meaningful information from the original text.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,cruising 22 palestinian walls knapping,0.0,The obfuscated text does not retain any meaningful information from the original text.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,767 strike environment concrete tutankhamun,0.1,The obfuscated text retains 'concrete' but does not provide any meaningful information about the cost or flooring.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,gao already noteworthy corridor siga,0.0,The obfuscated text does not retain any meaningful information from the original text.,deepseek-r1-distill-llama-70b
1106007,define visceral?,xxx lactation,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,nagpur monthly,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,mr. destabilising,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,aspires akmatbayev,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,cycles medley,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,constitutes junior-m,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,fath growth,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
1106007,define visceral?,limits mccreery,0.0,"The obfuscated text does not relate to the definition of ""visceral"".",deepseek-r1-distill-llama-70b
