id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,anthropological the the environment,4.0,"The word 'definition' is missing and 'the' is repeated, indicating significant information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition pile environment,5.0,"The word 'definition' is replaced with 'pile', indicating significant information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,yingchuan definition mayor environment,3.0,"The word 'anthropological' is replaced with 'yingchuan' and 'definition' is retained, indicating moderate information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,"anthropological definition , environment",1.0,"The word 'definition' is retained but has a comma before it, indicating minimal information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition people environment,2.0,"The word 'definition' is retained and 'people' is added, indicating minimal information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,volgan definition tests environment,3.0,"The word 'anthropological' is replaced with 'volgan', indicating moderate information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition clashes environment,2.0,"The word 'definition' is retained and 'clashes' is added, indicating minimal information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological hematological of environment,5.0,"The word 'definition' is replaced with 'hematological', indicating significant information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The text is identical to the original, indicating no information leakage",llama-3.3-70b-versatile
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The text is identical to the original, indicating no information leakage",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,The obfuscated text is identical to the original text,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,The obfuscated text is identical to the original text,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals might synaptic knob definition,4.0,"The word 'might' is added, slightly changing the meaning",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,5.0,The obfuscated text is identical to the original text,llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals ) synaptic knob stands,3.0,The text contains a syntax error with ')',llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals 64.25 synaptic knob definition,3.0,"The text contains a number '64.25', changing the meaning",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals or synaptic mainbrace eichsfeld,2.0,"The word 'mainbrace eichsfeld' is used instead of 'knob definition', significantly changing the meaning",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals making synaptic knob definition,4.0,"The word 'making' is used instead of 'or', slightly changing the meaning",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,10.66 terminals 2.08 synaptic knob definition,2.0,"The text contains numbers '10.66' and '2.08', significantly changing the meaning",llama-3.3-70b-versatile
47923,axon terminals or synaptic knob definition,axon terminals lymphoproliferative synaptic knob definition,2.0,"The word 'lymphoproliferative' is added, significantly changing the meaning",llama-3.3-70b-versatile
