id,text,obfuscatedText,score,justification,model
16,aaa proteins,aaa molecules,2.0,"The word 'proteins' is replaced with 'molecules', which is a more general term and does not reveal the original information.",llama-3.3-70b-versatile
16,aaa proteins,aa protein,3.0,"The 'aaa' is replaced with 'aa' and 'proteins' is replaced with 'protein', which reveals some but not all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aa protein,3.0,"The 'aaa' is replaced with 'aa' and 'proteins' is replaced with 'protein', which reveals some but not all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aa proteins,3.0,"The 'aaa' is replaced with 'aa', which reveals some but not all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aaa protein,4.0,"The 'proteins' is replaced with 'protein', which reveals most of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aa protein,3.0,"The 'aaa' is replaced with 'aa' and 'proteins' is replaced with 'protein', which reveals some but not all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aaa protein,4.0,"The 'proteins' is replaced with 'protein', which reveals most of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aa protein,3.0,"The 'aaa' is replaced with 'aa' and 'proteins' is replaced with 'protein', which reveals some but not all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aaa proteins,5.0,"The original text is not changed, which reveals all of the original information.",llama-3.3-70b-versatile
16,aaa proteins,aaa protein,4.0,"The 'proteins' is replaced with 'protein', which reveals most of the original information.",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing being lung epithelium cells,2.0,"The word 'expressing' is used instead of 'expressed', and 'being' is added, but the overall meaning is preserved",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing by cancer epithelium cell,4.0,"The word 'cancer' is used instead of 'lung', which changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing accompanied diagnosed epithelium cell,5.0,"The word 'accompanied' and 'diagnosed' are added, which changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing partly lung epithelial cell,2.0,"The word 'partly' is added, which slightly changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressed being cancer epithelial cell,4.0,"The word 'cancer' is used instead of 'lung', which changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing by lungs epithelium cells,2.0,"The word 'by' is used correctly, but 'lungs' is used instead of 'lung', which slightly changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigens expressing by emphysema epithelium cell,5.0,"The word 'emphysema' is used instead of 'lung', which changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing by cancer epithelium cell,4.0,"The word 'cancer' is used instead of 'lung', which changes the meaning",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing being lung epithelial cells,2.0,"The word 'being' is used instead of 'expressed', but the overall meaning is preserved",llama-3.3-70b-versatile
40,antigens expressed by lung epithelial cells,antigen expressing was lungs epithelial cell,3.0,"The word 'was' is used instead of 'expressed', which changes the meaning",llama-3.3-70b-versatile
15,atpase and apoptosis,mao-a both neuronal,1.0,The obfuscated text 'mao-a both neuronal' does not contain any information from the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,atpases both inhibition,3.0,The obfuscated text 'atpases both inhibition' contains partial information from the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase both apoptotic,4.0,The obfuscated text 'atpase both apoptotic' contains partial information from the original text.,llama-3.3-70b-versatile
15,atpase and apoptosis,atpase and p53,3.0,The obfuscated text 'atpase and p53' contains partial information from the original text.,llama-3.3-70b-versatile
