id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,anthropological the the environment,0.4,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition pile environment,0.6,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,yingchuan definition mayor environment,0.3,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,"anthropological definition , environment",0.8,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition people environment,0.5,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,volgan definition tests environment,0.2,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition clashes environment,0.4,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological hematological of environment,0.2,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition of environment,1.0,"The obfuscated text retains some key terms but alters others, reducing information leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,Complete leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,Complete leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals might synaptic knob definition,0.8,High leakage but 'might' slightly changes the meaning.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,1.0,Complete leakage as the text is identical to the original.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals ) synaptic knob stands,0.5,Moderate leakage due to added characters and meaning change.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals 64.25 synaptic knob definition,0.5,Moderate leakage due to the insertion of numbers.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals or synaptic mainbrace eichsfeld,0.3,Low leakage as unrelated words are introduced.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals making synaptic knob definition,0.8,High leakage with a slight meaning change.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,10.66 terminals 2.08 synaptic knob definition,0.5,Moderate leakage from added numbers.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals lymphoproliferative synaptic knob definition,0.3,Low leakage from introduced unrelated term.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,portezuelo two collided ventricular hypertrophy,0.4,"While 'ventricular hypertrophy' is present, additional nonsensical words reduce leakage",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,causes latter came ventricular hypertrophy,0.6,The presence of 'causes' and 'ventricular hypertrophy' makes the connection clearer,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,cause zaporozhye tasmanians ventricular hypertrophy,0.3,"While 'cause' and 'ventricular hypertrophy' are present, irrelevant words reduce leakage",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,causes emigrating nearly ventricular hypertrophy,0.5,Inclusion of 'causes' and 'ventricular hypertrophy' provides some connection,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,scab siquijor left ventricular hurlbut,0.2,"While 'left ventricular' is present, replacement of 'hypertrophy' reduces leakage",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,causes of left ventricular hypertrophy,1.0,"Identical to original text, complete leakage",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,navua of left ventricular hypertrophy,0.4,Inclusion of 'left ventricular hypertrophy' provides some leakage,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,honduras of brown ventricular hypertrophy,0.3,Presence of 'ventricular hypertrophy' without 'left' reduces leakage,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,causes of gover ventricular hypertrophy,0.5,Presence of 'causes of' and 'ventricular hypertrophy' but 'gover' is irrelevant,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,chorn of left ventricular hypertrophy,0.3,Inclusion of 'left ventricular hypertrophy' provides some leakage,deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes of military suicide,1.0,"1. The text is identical to the original, so all information is preserved.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes passito military suicide,0.8,"0.8. The word 'passito' is likely a typo or irrelevant, but the rest of the text remains unchanged, preserving most information.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes of military suicide,1.0,"1. The text is identical to the original, so all information is preserved.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes of military suicide,1.0,"1. The text is identical to the original, so all information is preserved.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,glagow of northwestern suicide,0.2,"0.2. The words 'glagow' and 'northwestern' do not relate to the original context, causing significant information loss.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes of military suicide,1.0,"1. The text is identical to the original, so all information is preserved.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,dizziness of military suicide,0.5,"0.5. The word 'dizziness' replaces 'causes,' which is somewhat related but changes the meaning slightly.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes mamaia military dies,0.1,"0.1. The words 'mamaia' and 'dies' are unrelated to the original context, causing major information loss.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,cause town military suicide,0.4,"0.4. The word 'town' is unrelated to the original context, causing some information loss.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes of british suicide,0.6,"0.6. The word 'british' changes the context from 'military,' but still relates to a specific group, causing partial information loss.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,cost knew interior concrete flooring,0.95,"The obfuscated text includes 'knew' but retains all key original words, leading to high leakage.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,cost guarantee interior concrete flooring,0.93,"The obfuscated text includes 'guarantee' but retains most original words, leading to high leakage.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,and quality interior concrete flooring,0.4,"The obfuscated text omits 'cost' and adds 'quality', reducing leakage.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,95.52 critical interior concrete looking,0.5,"The obfuscated text includes numbers and 'critical', partially preserving original info.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,these of interior concrete flooring,0.3,"The obfuscated text omits 'cost' and adds 'these', reducing leakage.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,cost campaign interior concrete flooring,0.9,"The obfuscated text includes 'campaign' but retains key original words, leading to high leakage.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,cost bentworth interior concrete 145-pound,0.7,"The obfuscated text includes brand and weight, retaining some original info.",deepseek-r1-distill-llama-70b
