id,text,obfuscatedText,score,justification,model
19335,anthropological definition of environment,comprehensive definitions piece manipulators,1.0,Score 1: No information leakage. The text is unrelated to the original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological definition dokuz homes,3.0,"Score 3: Partial information leakage. The text includes the term 'definitions' which relates to 'definition' in the original text, indicating some information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,beandalis lierde coefficient lluvia,1.0,Score 1: No information leakage. The text is unrelated to the original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,henredon definition common park,5.0,"Score 5: Complete information leakage. The text includes both 'anthropological' and 'definition', which are key terms from the original text.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,cannibalism freeview galloping tuality,3.0,"Score 3: Partial information leakage. The text includes the term 'definition' and 'common park' which could relate to 'environment', indicating some information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,anthropological nexstar along klimenko,1.0,Score 1: No information leakage. The text is unrelated to the original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,7p what 37.7 terrorism,3.0,"Score 3: Partial information leakage. The text includes the term 'anthropological', which is a key term from the original text, indicating some information leakage.",deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,mondeo katama conseil powerful,1.0,Score 1: No information leakage. The text is unrelated to the original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,socio-economic defines línea 119.05,1.0,Score 1: No information leakage. The text is unrelated to the original content.,deepseek-r1-distill-llama-70b
19335,anthropological definition of environment,cmec uniform showed with,3.0,"Score 3: Partial information leakage. The text includes the term 'defines' which relates to 'definition' in the original text, indicating some information leakage.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon vram 44-1-71 mcelroy vertical lift-to-drag,2.0,Contains 'axon' but no direct reference to 'terminals' or 'synaptic knob'.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,guled klimov al synapses knob panaji,2.0,Contains 'synapses' and 'knob' but lacks 'axon terminals' or 'definition'.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon terminals reineke plasticity 12:37 singular,3.0,Includes 'axon terminals' and partial context but lacks full definition.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon 10-of-11 (707) consistencies knob paramount,2.0,Contains 'axon' and 'knob' but lacks 'terminals' or 'synaptic' context.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,coxhill mtna year autophagy coex prusova,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,chukwurah terminals $ synaptic buck ρ,4.0,"Contains both 'terminals' and 'synaptic', which are relevant to the original text.",deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,ferrocene ortsgemeinden c6 synaptic thompsonville definitions,3.0,Contains 'synaptic' and 'definitions' but lacks direct reference to 'axon terminals'.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,axon picton be synaptic satruday repacholi,3.0,Contains both 'axon' and 'synaptic' but lacks 'terminals' or 'definition'.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,mef 0700 ottawa rashba i-75 arenig,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
47923,axon terminals or synaptic knob definition,euro213 computer postpartum cpf camp blu-ray,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,symmachus just andrea ventricle diekmann,3.0,score 3: Contains 'ventricle' but lacks 'left' and 'hypertrophy'.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,10 wińsko struck arrhythmias videocassette,1.0,score 1: No terms related to the original text.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,per amphitheatres with tachycardia 1.408,1.0,score 1: No terms related to the original text.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,wasting the important diastole hypertrophy,4.0,"score 4: Contains 'hypertrophy' and 'diastole', which are relevant.",deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,biscet tamoun left hypertrophy raue,5.0,score 5: Contains both 'left' and 'hypertrophy'.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,special security lose ventricular hyperplasia,2.0,score 2: Contains 'ventricular' but not 'left' or 'hypertrophy'.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,euro630 fuh middle ventricular stear,2.0,score 2: Contains 'ventricular' but not 'left' or 'hypertrophy'.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,proliferated naos outfield sequencing hypertrophy,3.0,score 3: Contains 'hypertrophy' but not 'left' or 'ventricular'.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,event 90.75 guhn sergiev hypoplastic,1.0,score 1: No terms related to the original text.,deepseek-r1-distill-llama-70b
87181,causes of left ventricular hypertrophy,"cliques anne rapalo pericardial 1,200-man",1.0,score 1: No terms related to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,"zürcher 1,283 artificial petrini",1.0,No relevant terms related to 'causes of military suicide.',deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes public prazuck trajkovski,2.0,"Contains 'causes,' which is relevant but lacks context.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes autocratic soldiers later,3.0,'Causes' and 'soldiers' relate to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,been second naval 3ot,2.0,'Naval' relates to military but is vague.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,causes marquet altman assassination,2.0,"'Causes' is present, but context is misleading.",deepseek-r1-distill-llama-70b
87452,causes of military suicide,cause garing gmt haht,2.0,'Cause' is present but lacks relevant context.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,18th part martial khanaqin,2.0,'Martial' relates to military but is unclear.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,autism history knagel attacks,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,sawhney nada exercises plamen,1.0,No relevant terms related to the original text.,deepseek-r1-distill-llama-70b
87452,causes of military suicide,cause stape intransigence overseers,2.0,'Cause' is present but lacks relevant context.,deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,exact team ministry experts f250,1.0,"The obfuscated text 'exact team ministry experts f250' does not contain any information related to the original text 'cost of interior concrete flooring.' Therefore, it scores 1.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,low of agency 18-room agriprocessors,2.0,"The obfuscated text 'low of agency 18-room agriprocessors' partially relates to 'low' but does not provide specific information about 'cost' or 'interior concrete flooring.' Therefore, it scores 2.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,~ co-presidents poor niall flooring,3.0,"The obfuscated text '~ co-presidents poor niall flooring' contains the word 'flooring,' which relates to the original text. However, it does not provide specific information about 'cost' or 'interior concrete.' Therefore, it scores 3.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,$ kharitonov is us fingerprints,2.0,"The obfuscated text '$ kharitonov is us fingerprints' contains the symbol '$,' which could imply cost, but it does not relate to 'interior concrete flooring.' Therefore, it scores 2.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,connection glaciated appeal shikapwasha flooring,3.0,"The obfuscated text 'connection glaciated appeal shikapwasha flooring' contains the word 'flooring,' which relates to the original text. However, it does not provide specific information about 'cost' or 'interior concrete.' Therefore, it scores 3.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,device portrait ministry 83.6 flooring,3.0,"The obfuscated text 'device portrait ministry 83.6 flooring' contains the word 'flooring' and a number '83.6,' which could imply a cost. However, it does not provide specific information about 'interior concrete.' Therefore, it scores 3.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,dm2 horn interior iskar small,3.0,"The obfuscated text 'dm2 horn interior iskar small' contains the word 'interior,' which relates to the original text. However, it does not provide specific information about 'cost' or 'concrete flooring.' Therefore, it scores 3.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,costing attempts larger 119.85 isostatic,4.0,"The obfuscated text 'costing attempts larger 119.85 isostatic' contains the word 'costing,' which directly relates to 'cost' in the original text. The number '119.85' could imply a specific cost, but it does not relate to 'interior concrete flooring.' Therefore, it scores 4.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,pasuya grandclaude ulibarri turkish 42-1,1.0,"The obfuscated text 'pasuya grandclaude ulibarri turkish 42-1' does not contain any information related to the original text 'cost of interior concrete flooring.' Therefore, it scores 1.",deepseek-r1-distill-llama-70b
104861,cost of interior concrete flooring,mojaddidi of qad also schramm,1.0,"The obfuscated text 'mojaddidi of qad also schramm' does not contain any information related to the original text 'cost of interior concrete flooring.' Therefore, it scores 1.",deepseek-r1-distill-llama-70b
1106007,define visceral?,boundaries hyperbolic,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,corbusier icterids,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,dimensions omalanga,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,legal radicchio,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,sovereign fleabane,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,research interior,2.0,"'Interior' might relate to internal aspects, but no direct connection to 'visceral'.",deepseek-r1-distill-llama-70b
1106007,define visceral?,99.04 fetting,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,teater sinfonietta,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,hulke bu,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
1106007,define visceral?,orientation sundown,1.0,No apparent connection to 'define visceral?'.,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,rml interpleader rather,2.0,Some legal relevance but mostly unrelated terms,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,3 telegraphed numbing,1.0,Minimal relevant terms,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,uses familynet walesa,1.0,Unrelated to original text,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,seinfeld declaratory ranheim,3.0,Partial match with 'declaratory',deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,vocal-instrumental surtees 5x5,1.0,Unrelated to original text,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,physics-based horiguchi undated,1.0,Unrelated to original text,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,definition wonkish judgment,4.0,Direct match with 'definition' and 'judgment',deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,helly csf judgment,2.0,Partial match with 'judgment',deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,equivalent caughey vorobyov,1.0,Unrelated to original text,deepseek-r1-distill-llama-70b
130510,definition declaratory judgment,written mohi same,1.0,Minimal relevant terms,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,defined musina ascie rucksack,1.0,The terms are unrelated to meteorology or the definition of 'sigmet'.,deepseek-r1-distill-llama-70b
131843,definition of a sigmet,forms full tapeworm retardants,1.0,"Refers to biology and chemistry, unrelated to the original text.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,ecg ram another dziennik,1.0,"Terms relate to medicine and language, no connection to 'sigmet'.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,‘ of 18:20 lastimoso,1.0,"Time and emotional term, unrelated to the original.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,glacialis sports higher 15-strong,1.0,"Refers to sports and a species, no relation to 'sigmet'.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,musaf kurultai full-strength dry-season,1.0,"Terms from different contexts, no link to meteorology.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,about organ ; epitomised,1.0,"Vague terms, no connection to 'sigmet'.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,polymer 99.82 kickstarting tpn,1.0,"Chemistry and medical terms, unrelated.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,extruded sufficient part mission,1.0,"Generic terms, no leakage.",deepseek-r1-distill-llama-70b
131843,definition of a sigmet,64-52 pic situation pfalz,1.0,"Numbers and a place, no relation to the original.",deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,khattabi of podcast hincapie babylonian mato vishwavidyalaya ghosheh,1.0,No keywords related to the original text,deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,borrowers diets clara adilgerei 10.64 a double cappuccinos,2.0,Mentions 'double' but unrelated context,deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,baram hlinka a philippines holds o whopper fourth,1.0,No relevant keywords,deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,perjuangan across korabl jawarishe melin abt beat cheeseburger,3.0,Mentions 'cheeseburger',deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,pican ; gay-themed cooch crocus took brufau orden,1.0,No relevant keywords,deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,prices scott a lobule maneuvers they sheffield garafalo,1.0,No relevant keywords,deepseek-r1-distill-llama-70b
146187,difference between a mcdouble and a double cheeseburger,mowbray 505-foot health scheme betty instructor 39.35 kudrin,1.0,No relevant keywords,deepseek-r1-distill-llama-70b
